player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Dylan Smith,DET,95.21529411764705,71.4675294117647,69.78047058823529
Jake Bauers,MIL,57.40125,65.22,33.77
Jack Leiter,TEX,106.37760497350182,93.91878210354669,101.17846820220139
Jake Eder,LAA,90.56181818181818,89.31454545454545,83.43909090909091
Ty Adcock,NYM,120.49000000000001,109.99531250000001,120.25218749999999
Richard Lovelady,NYM,85.96000000000001,90.31548387096774,74.84580645161292
John King,STL,103.95258821087589,96.80279369032793,96.34898090493981
Keegan Akin,BAL,105.1790692338388,100.31768455706305,100.40705806065445
Luis Guerrero,BOS,105.85875000000001,84.504875,90.882125
Kevin Ginkel,ARI,82.41917525773195,106.7921649484536,96.1162886597938
Andrew Hoffmann,KCR,93.99478260869566,115.90739130434783,117.9682608695652
Hunter Stratton,PIT,101.779,99.5845,93.947
Davis Martin,CHW,97.95493186409551,97.64710890725435,96.73529623507805
Brett de Geus,PHI,82.13574468085106,103.90340425531915,89.77021276595744
Jared Koenig,MIL,109.12624203821656,113.57887170154686,117.84382165605098
Eduardo Salazar,WSN,94.82603351955308,89.57653631284917,85.38022346368714
Matt Strahm,PHI,107.79621848739497,92.79070282658519,95.17598166539345
Chase Lee,DET,101.68702127659574,102.91797872340425,96.85531914893619
Adam Mazur,MIA,92.07092783505156,103.00536082474225,98.32247422680412
Jordan Hicks,SFG,114.52685714285712,73.792,84.97885714285715
Logan Gilbert,SEA,102.57931034482758,117.09402298850576,119.56620689655173
Vinny Capra,CHW,13.3140625,104.26375,30.062812499999996
Daniel Lynch IV,KCR,95.31469691598726,92.22332506203475,91.43586671393122
Steven Matz,STL,104.94555809814392,108.26245359776252,106.35681159420292
Pierce Johnson,ATL,103.09712532865908,105.77717791411042,103.94758983347938
Jeff Brigham,ARI,100.11555555555556,87.28412698412698,84.26095238095239
Bryan King,HOU,98.62274747474748,112.92040404040404,106.59806060606063
Pablo López,MIN,89.2119760479042,99.19029940119759,86.0071856287425
Michel Otañez,ATH,123.68086956521738,99.9782608695652,117.13565217391304
Jackson Jobe,DET,107.25638297872341,96.24276595744682,104.87851063829788
Codi Heuer,TEX,102.774,116.119,106.71200000000002
Antonio Senzatela,COL,84.34786604019563,95.558122637828,82.02554910535389
Pablo Reyes,NYY,44.27666666666667,104.18666666666667,63.33111111111111
Yuki Matsui,SDP,103.26547474747473,102.92383838383839,108.41995959595961
Jonathan Bowlan,KCR,103.1567469879518,96.16891566265059,99.50228915662649
Cooper Criswell,BOS,97.7621212121212,112.54272727272726,110.04636363636362
Michael Lorenzen,KCR,88.16710343468192,98.26166165672893,87.61842802936974
Héctor Neris,LAA,96.26536986301369,95.01529680365299,93.29905936073058
Jacob Lopez,ATH,93.66259511101362,102.05721186420024,91.93613999171357
Nic Enright,CLE,92.17771739130436,87.25086956521739,78.59652173913045
Jack Kochanowicz,LAA,93.72879652059017,90.53701882845188,85.778074763268
Logan Porter,SFG,10.470666666666666,113.23066666666666,27.086666666666666
Andrew Walters,CLE,110.78689655172413,107.48344827586207,113.85448275862068
Max Lazar,PHI,87.20527112544782,96.53786484376177,86.48298796219531
Zach Pop,SEA,112.32950819672132,108.49245901639344,115.44
John Brebbia,DET,95.71631746031746,111.19828571428572,106.52644444444445
Nick Hernandez,HOU,84.19622641509433,82.38603773584907,75.91773584905661
Shaun Anderson,LAA,86.98285714285714,118.57571428571428,114.69571428571427
Luis Mey,CIN,102.80113207547168,69.6411320754717,80.39056603773587
Anthony Molina,COL,85.72129966329966,117.11281481481481,103.04891582491584
Forrest Whitley,- - -,108.67346938775512,91.76217687074829,99.48448979591838
Allan Winans,NYY,78.08096774193548,97.48258064516129,75.6990322580645
Robinson Piña,MIA,90.33764705882352,105.13176470588235,101.09411764705882
Spencer Turnbull,TOR,96.23711999999999,113.17344000000001,111.06111999999999
Austin Gomber,COL,87.71652707006368,97.74113535031847,83.92794267515924
Brandon Waddell,NYM,92.40587155963303,108.71486238532108,105.90385321100918
Tyler Phillips,MIA,97.63465165007858,112.01697747511786,110.56281194342587
Michael Mercado,PHI,105.13223529411766,78.26588235294118,83.87858823529412
Jonah Bride,MIN,52.766072157930566,84.75245745405037,45.93113002042205
Joe La Sorsa,CIN,90.69944444444444,74.65388888888889,66.13611111111112
Kody Funderburk,MIN,106.12411214953272,84.91233644859814,92.37401869158879
Bryce Miller,SEA,99.95933850239628,100.71382642937819,102.49690263235547
Chase Dollander,COL,99.58501587301588,92.38977777777778,92.28050793650792
Roddery Muñoz,STL,109.69166083916085,89.43594405594405,99.21571678321679
Cole Ragans,KCR,105.60883116883116,75.29792207792207,80.93012987012987
Blas Castaño,SEA,80.76440000000001,86.38199999999999,72.4452
Chris Stratton,LAD,90.70450000000001,100.89525,90.40950000000001
Matt Svanson,STL,103.44303030303031,79.16757575757575,82.11560606060605
Andrew Kittredge,BAL,95.98329545454546,95.25227272727271,96.93920454545454
Tyler Ferguson,ATH,108.41561904761907,82.08895238095238,90.08323809523809
Josh Simpson,MIA,101.47860465116278,100.47395348837209,103.47999999999999
Daysbel Hernández,ATL,117.23377192982454,74.64043859649122,98.15605263157894
AJ Smith-Shawver,ATL,100.81631578947368,105.12421052631578,107.32894736842105
Tim Hill,NYY,122.66580139372822,84.1621080139373,105.40297909407666
Kyle Finnegan,WSN,109.52483320978503,110.30707931801336,115.30217197924388
Ryan Loutos,- - -,79.34377358490566,107.22037735849057,94.62396226415096
Jake Irvin,WSN,95.16113841226264,105.67919835277968,97.40473621596887
Robert Stock,BOS,86.43466666666667,65.42666666666666,57.18266666666667
Jorge Alcala,- - -,106.86011904761905,101.6477380952381,108.85833333333333
Grant Holman,ATH,89.49005012531329,76.64478696741855,74.74962406015037
Kenley Jansen,LAA,118.42105820105822,95.24931216931216,110.11851851851853
Cam Booser,CHW,109.4772990167727,107.53880855986118,113.56274725274724
Zach Brzykcy,WSN,91.76957890594254,92.13283353010625,84.65878394332941
Alan Rangel,PHI,97.10755555555556,111.97866666666667,103.15111111111112
Wade Miley,CIN,94.95049439683586,85.94261568885958,81.42933421226104
Kyle Leahy,STL,98.99150951847706,98.67565957446809,99.59462709966407
Emerson Hancock,SEA,81.85530170690478,96.5696891904708,75.70523000165502
Ryne Stanek,NYM,114.11824561403509,109.09578947368422,122.85309941520467
Kendall Graveman,ARI,86.42149206349207,84.39222222222223,79.28873015873015
Ryan Rolison,COL,92.70846014492754,93.4428804347826,87.6538043478261
Taijuan Walker,PHI,93.1462244897959,98.35561224489794,94.3069387755102
Kyle Hart,SDP,91.13122807017542,112.45473684210526,112.09263157894736
Cristian Mena,ARI,92.20259259259261,80.66074074074075,74.33555555555556
Grant Anderson,MIL,101.51044334975369,107.1279802955665,107.62068965517241
Jeremiah Estrada,SDP,105.22670476190474,103.7349523809524,109.48510476190478
Anthony DeSclafani,ARI,97.54822580645161,100.38209677419356,101.23274193548386
Carlos Estévez,KCR,91.14157575757577,98.14327272727273,91.41466666666666
Carlos Vargas,SEA,117.36186890596314,91.02192978400306,106.9199188595
Keider Montero,DET,95.75273749872176,101.49808978423151,95.3072577291475
Scott McGough,ARI,85.46676056338029,79.69746478873239,72.0374647887324
José Ruiz,- - -,96.52759493670887,111.11189873417722,108.94759493670884
Chad Green,TOR,102.51227838827839,99.34601465201466,100.47219780219777
Enrique Hernández,LAD,41.60954954954955,96.95333333333333,51.48738738738738
Kaleb Ort,HOU,104.34646341463414,88.40817073170732,96.41390243902437
Scott Blewett,- - -,83.1104958677686,109.80338842975209,97.16702479338842
Anthony Maldonado,ATH,96.24235294117646,68.34117647058824,67.49058823529411
Bryse Wilson,CHW,88.05806896551724,91.0768275862069,86.26110344827586
T.J. McFarland,ATH,89.97139240506328,112.42810126582278,99.6640506329114
Tommy Henry,ARI,79.01971830985914,105.54056338028168,85.09661971830987
Carmen Mlodzinski,PIT,104.65566878980891,92.39898089171975,95.60025477707006
Joe Ross,PHI,92.25707547169812,101.97632075471698,97.89518867924528
Hunter Gaddis,CLE,93.10382442416342,97.95468284110878,92.90474803015701
Max Meyer,MIA,96.51002265597769,97.7507877309167,97.95873649355175
Trent Thornton,SEA,99.18632911392406,90.70278481012656,85.96379746835443
Dan Altavilla,CHW,96.08463276836157,93.47480225988701,90.49367231638419
Taylor Clarke,KCR,95.86025974025975,111.49357575757575,107.51835497835499
Seth Halvorsen,COL,112.65942446043165,96.82863309352517,106.11611510791367
Brent Headrick,NYY,105.70111111111112,98.97507936507935,95.60349206349207
Ryan Borucki,PIT,110.92340234023403,85.48941494149416,94.71935193519353
Randy Vásquez,SDP,95.54114406779661,98.82279661016949,92.13364406779661
Ryan Zeferjahn,LAA,119.24067103620474,80.39526529338328,96.68256866416978
Chase Shugart,PIT,102.04510067114094,100.77744966442954,103.34872483221478
Luke Weaver,NYY,95.06365853658536,99.94902439024389,98.7429268292683
Erik Miller,SFG,114.05211077844314,80.06637724550899,93.98278443113773
Beau Brieske,DET,91.89920000000001,101.31667368421053,96.61688421052632
Brandon Pfaadt,ARI,97.54285785252996,93.62345681640763,90.88907955432545
Matt Sauer,LAD,102.47467658402205,88.94126942148759,92.01436473829202
Garrett Cleavinger,TBR,111.1512676056338,88.70633802816901,95.45112676056338
Sean Hjelle,SFG,95.74380952380952,84.61761904761904,81.06833333333333
Collin Snider,SEA,97.27267605633803,103.2994366197183,91.0
Rob Zastryzny,MIL,104.38850000000001,108.79066666666668,110.20016666666668
Tyler Holton,DET,101.40802259887005,103.7064406779661,103.28892655367231
Erik Swanson,TOR,89.66078125,87.82624999999999,77.56609375
Mitchell Parker,WSN,89.77900197012991,103.88729076083308,91.92590050027164
Ronny Henriquez,MIA,112.17088082901554,98.82963730569949,112.29471502590673
Nick Martinez,CIN,90.1408987526288,109.07868033841851,97.92474394210831
Max Kranick,NYM,101.51236842105264,93.5678947368421,98.33473684210527
Carson Palmquist,COL,96.3092548477164,92.4201782832552,87.7256727887497
Liam Hendriks,BOS,92.695,45.69,41.76375
Génesis Cabrera,CHC,104.95484279918864,108.5976186612576,110.98632860040567
Luis Castillo,SEA,98.42200854700855,101.70991452991454,99.6067094017094
Tristan Beck,SFG,89.25768707482993,85.31074829931973,77.75238095238095
Zac Gallen,ARI,87.90884944684944,105.56307455507455,97.78000769600769
Chris Martin,TEX,99.8043076923077,105.54892307692307,100.03476923076923
Jeff Hoffman,TOR,113.03291139240504,90.79278481012658,99.53531645569619
Andrew Heaney,PIT,91.77846220930232,98.52222189922482,90.50004505813952
Gunnar Hoglund,ATH,91.75391304347826,103.04500000000002,93.95065217391303
Richard Fitts,BOS,103.66024096385541,86.33156626506023,94.11831325301206
Jonathan Loáisiga,NYY,112.70472008826415,105.2018927754168,117.17649150049036
Jonathan Cannon,CHW,89.02167597765364,94.40189944134077,88.41463687150839
Bowden Francis,TOR,94.9495260090579,82.09479597173842,76.9914042541027
Landon Knack,LAD,86.3822340425532,92.99446808510638,82.62925531914894
David Festa,MIN,88.38886297376092,104.36169096209912,98.83801749271137
Anthony Bender,MIA,117.42290060851927,96.54517241379311,113.18222447599729
JP Sears,ATH,92.71436096976952,97.85576388591953,88.9047928336255
Tony Gonsolin,LAD,92.66287292817681,97.98519337016575,90.21635359116021
Jackson Rutledge,WSN,107.68435897435897,83.35615384615384,88.80717948717948
Osvaldo Bido,ATH,105.54095384615384,82.44916307692309,85.82681230769231
Colin Rea,CHC,92.41037174731886,101.01357940958965,92.43625724056965
Mick Abel,PHI,109.44387234216887,98.0017296898685,105.17216108812323
Justin Sterner,ATH,105.12061538461539,84.57891282051284,90.05224615384617
Huascar Brazobán,NYM,102.21219680464779,84.29936456063906,89.46521060275961
Bailey Ober,MIN,95.43445900670082,99.29763155301536,94.31712455656287
Zach Agnos,COL,90.10340486772488,82.09890455026455,79.09841890652557
Walker Buehler,BOS,95.77348969730124,92.83572255652808,91.1187053245806
Cole Henry,WSN,103.17286967825804,67.90037327638237,68.86075490969868
