Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mK9,mIP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Max Lazar ","PHI","RP",999,53.7,-4.053319449258653,-1.9779732375786487,-5.10840888052856,-3.1886048527491653,-3.4360624024388517,-2.8829489531034094,-20.64731777565729,10.111585826944834,-9.535731948712455,"Max Lazar","23426",676661
"Austin Pope ","ARI","RP",999,60.7,-1.9954803442504145,-1.9779732375786487,-4.523781416161987,-7.17396181233523,-2.5982671147969825,-2.3949490835113108,-20.66441300863457,10.111585826944834,-9.552827181689734,"Austin Pope","sa3010816",687166
"Pedro Avila ",,"SP",999,86.7,-3.024399896754534,-1.9779732375786487,-3.766876390966429,-8.25574508427683,-3.1149215631573814,-0.5823784052509098,-20.722294577984737,10.164143275696334,-9.558151302288403,"Pedro Avila","18864",658648
"Kyle Backhus ","ARI","RP",999,45.3,-4.053319449258653,-1.9779732375786487,-3.4694967687607603,-5.509639616424713,-2.194558227731437,-3.468548902989458,-20.673536202743666,10.111585826944834,-9.561950375798835,"Kyle Backhus","sa3017068",679775
"John McMillon ","PHI","RP",999,41.7,-3.024399896754534,-1.9779732375786487,-5.596239349356248,-7.0760747719382175,0.709973295518088,-3.7195201581184363,-20.684234118227998,10.111585826944834,-9.572648291283164,"John McMillon","27942",669111
"Kyle Harrison ","SFG","SP",368.92999267578125,117.7,-0.966560791746295,-1.9779732375786487,-9.408020570154617,-7.967868943121398,-2.0213678788729195,1.5787638743712429,-20.76302754710263,10.164143275696334,-9.598884271406298,"Kyle Harrison","27758",690986
"Matt Gage ","DET","RP",999,41,-5.0822390017627725,-1.9779732375786487,-3.1342009523121597,-4.976710527114094,-1.7916207445092358,-3.768320198265411,-20.731064661542323,10.111585826944834,-9.619478834597489,"Matt Gage","17381",657424
"Shawn Dubin ","HOU","RP",999,53.3,-5.0822390017627725,-1.9779732375786487,-3.4443361470927214,-6.919943560931004,-0.3997394703392795,-2.9108347663127736,-20.7350661840172,10.111585826944834,-9.623480357072365,"Shawn Dubin","24977",681869
"Tyler Ferguson ","OAK","RP",748.9500122070312,67.7,-3.024399896754534,-1.9779732375786487,-6.639692469463226,-6.657126584892698,-0.5393522779185801,-1.906949479858036,-20.745493946465725,10.111585826944834,-9.63390811952089,"Tyler Ferguson","19481",621053
"Blake Weiman ","HOU","RP",999,45,-4.053319449258653,-1.9779732375786487,-4.471889250455043,-3.680887220717742,-3.0922247410419637,-3.4894631299270684,-20.76575702897912,10.111585826944834,-9.654171202034284,"Blake Weiman","sa3004211",676620
"Mitch Keller ","PIT","SP",298.6700134277344,168,3.149117418270183,-1.9779732375786487,-10.273775816786443,-9.606630048137182,-7.245968432775855,5.085391721476957,-20.86983839553099,10.164143275696334,-9.705695119834655,"Mitch Keller","17594",656605
"Cole Sulser ","TBR","RP",999,45.3,-4.053319449258653,-1.9779732375786487,-4.369675841412027,-5.509639616424713,-1.4618871026551679,-3.468548902989458,-20.841044150318666,10.111585826944834,-9.729458323373832,"Cole Sulser","15256",642121
"Thyago Vieira ","ARI","RP",999,36.3,-6.111158554266893,-1.9779732375786487,-2.9351905477302576,-5.173657228011069,-0.5503737044162698,-4.095977306750728,-20.84433057875387,10.111585826944834,-9.732744751809035,"Thyago Vieira","14510",600986
"Zack Kelly ","BOS","RP",999,56.7,-3.024399896754534,-1.9779732375786487,-5.886630335972907,-6.969053659744459,-0.32076828482923,-2.673806151849653,-20.852631566729432,10.111585826944834,-9.741045739784598,"Zack Kelly","20349",677161
"Clayton Beeter ","NYY","SP",749.9600219726562,79,-3.024399896754534,-1.9779732375786487,-7.29053859448251,-7.173459886557612,-0.348719189300419,-1.1191780490511596,-20.934268853724884,10.164143275696334,-9.770125578028548,"Clayton Beeter","27494",690925
"Tyler Matzek ","NYY","RP",999,38.3,-6.111158554266893,-1.9779732375786487,-2.253766087824798,-5.025989394475268,-1.5670112652207682,-3.956548772581557,-20.892447311947933,10.111585826944834,-9.780861485003097,"Tyler Matzek","10058",554431
"Cade Horton ","CHC","SP",999,68.7,-4.053319449258653,-1.9779732375786487,-6.298980239510498,-3.081585930488175,-3.7341318502671488,-1.83723521277345,-20.983225919876574,10.164143275696334,-9.819082644180238,"Cade Horton","sa3020860",690990
"Michael Fulmer ","BOS","RP",999,38.3,-5.0822390017627725,-1.9779732375786487,-4.054124233127332,-5.025989394475268,-0.8343401401444993,-3.956548772581557,-20.931214779670075,10.111585826944834,-9.819628952725242,"Michael Fulmer","13218",605242
"Edgardo Henriquez ","LAD","RP",750.7999877929688,51.7,-5.0822390017627725,-1.9779732375786487,-5.789833340434021,-5.337247964934464,0.26703595031196714,-3.022377487272581,-20.942635081670524,10.111585826944834,-9.831049254725688,"Edgardo Henriquez","26944",683618
"Trey Wingenter ",,"RP",999,46.3,-4.053319449258653,-1.9779732375786487,-5.829321756761832,-5.43580569965681,-0.2606399245461233,-3.3988346359048727,-20.955894703706942,10.111585826944834,-9.844308876762108,"Trey Wingenter","17793",622259
"Spencer Turnbull ",,"SP/RP",676.1799926757812,51.3,-5.0822390017627725,-1.9779732375786487,-5.02593967964945,-4.066148476492558,-1.825338993122342,-3.050263300481945,-21.027902689087718,10.164143275696334,-9.863759413391382,"Spencer Turnbull","16207",605513
"Nick Jones ","LAA","RP",999,38.3,-4.053319449258653,-1.9779732375786487,-4.9543033057786,-4.525745574812893,-1.5670112652207682,-3.956548772581557,-21.03490160523112,10.111585826944834,-9.923315778286288,"Nick Jones","sa3017419",694559
"Braxton Ashcraft ","PIT","SP",999,81,-4.053319449258653,-1.9779732375786487,-4.808755989274513,-4.024329135047568,-5.2729360838450186,-0.9797495148819884,-21.117063409886388,10.164143275696334,-9.952920134190052,"Braxton Ashcraft","sa3008470",677952
"Shawn Armstrong ","TEX","SP/RP",999,55.7,-5.0822390017627725,-1.6662155141914226,-5.327163493274369,-4.541668478200488,-1.766239171297031,-2.743520418934238,-21.12704607766032,10.164143275696334,-9.962902801963985,"Shawn Armstrong","12857",542888
"Jesse Chavez ","TEX","RP",999,51.3,-5.0822390017627725,-1.9779732375786487,-4.125760606998182,-4.566392296154933,-2.313786409839855,-3.050263300481945,-21.116414852816337,10.111585826944834,-10.004829025871503,"Jesse Chavez","5448",445926
"Austin Warren ","NYM","RP",999,40.3,-5.0822390017627725,-1.9779732375786487,-4.272878845873139,-3.8778339216147164,-2.095201409307754,-3.817120238412386,-21.123246654549412,10.111585826944834,-10.01166082760458,"Austin Warren","24937",681810
"Alex Speas ","MIN","RP",999,38.7,-4.053319449258653,-1.9779732375786487,-3.917838821260636,-7.297576522241922,0.0369162614960289,-3.928662959372193,-21.138454728216026,10.111585826944834,-10.02686890127119,"Alex Speas","21859",666208
"J.P. Feyereisen ",,"RP",999,48,-3.024399896754534,-1.9779732375786487,-5.250110705899387,-4.459873109738791,-3.151838832096172,-3.280320328673312,-21.144516110740845,10.111585826944834,-10.032930283796011,"J.P. Feyereisen","16610",656420
"Kevin Herget ","NYM","RP",999,59,-4.053319449258653,-1.9779732375786487,-5.10299246702443,-4.147943844954258,-3.370423832628275,-2.513463390742871,-21.16611622218714,10.111585826944834,-10.0545303952423,"Kevin Herget","15369",643361
