player_name,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Gabriel Arias,CLE,2B/3B/SS/,-5.123092650514163,-5.201887899150382,-1.821953064712456,3.7755738627768323,W <small>(Fri)</small>,3.7755738627768323,-2.092839937900042,,,,,,,,
Kameron Misner,TBR,OF/,-8.332462085482137,-6.667031082184214,-4.0574524320108205,3.48592895332064,FA,3.48592895332064,-3.892754161589133,,,,,,,,
Mitch Spence,ATH,SP/RP/,-3.3135260939668356,-3.4086726653680754,-3.9360146359707535,3.385870747382755,FA,3.385870747382755,-1.8180856619807275,,,101.61235747303544,97.11371340523884,99.21996918335898,103.44462021312022,93.24882084582084,96.31281651681653
Alek Thomas,ARI,OF/,0.47774065047998926,1.2258010632197085,2.8732692259389427,3.2427135903460833,TWN,3.2427135903460833,1.954881132496181,,,,,,,,
Kolby Allard,CLE,SP/RP/,-4.159866111951354,-4.142809146574296,-5.351727149952764,3.136429235469542,FA,3.136429235469542,-2.629493293252218,,,87.3198612745922,106.05947424471722,91.7582010537526,87.4701336743393,106.12602080136402,91.6639430520034
Alex Cobb,DET,SP/,1.7000362698456217,0.4154497817967855,2.9057888312884277,,FA,2.9057888312884277,1.6737582943102784,,,,,,,,
Matt Strahm,PHI,RP/,2.9031901347797238,1.2522493307416402,1.7975792003756053,-5.681242974430294,TWN,2.9031901347797238,0.06794392286666895,,38,108.78456310679614,100.8951941747573,103.08160194174756,105.8162688172043,99.99229032258064,101.19872043010751
Aaron Civale,MIL,SP/,0.9369005096584427,2.8495878926609617,1.871700184131888,-3.0284172186014553,TWN,2.8495878926609617,0.6574428419624592,128.0,,94.6829411764706,101.57882352941176,92.88052287581698,93.56428571428572,102.2136974789916,94.06672268907565
Landen Roupp,SFG,SP/,2.293481513094661,2.5336746470885343,2.3448671606725995,,TWN,2.5336746470885343,2.390674440285265,60.0,,99.32116756756758,108.21115675675672,106.4499027027027,97.1829728310802,109.96746554665968,105.58134400840004
Max Kepler,PHI,OF/,-0.9509287628766971,2.500506703206936,1.1431975946292698,1.0,FA,2.500506703206936,0.9231938837398772,,,,,,,,
Roman Anthony,BOS,OF/,1.0,2.4721056442496954,1.2721104392010514,-13.502872752510061,TWN,2.4721056442496954,-2.1896641672648287,,,,,,,,
Brant Hurter,DET,RP/,-3.8923126218201345,,-5.13199518156442,2.4123844548481257,FA,2.4123844548481257,-2.203974449512143,,,111.70999313793428,91.29088007690947,98.23318162053457,111.07103744628606,86.4048219766728,94.14620012277472
Clayton Kershaw,LAD,SP/,1.7141808241816907,-0.019775683103245845,2.3228886874626538,-4.036850761219516,FA,2.3228886874626538,-0.0048892331696044344,98.0,,95.07814207650271,89.8111475409836,87.45475409836067,95.07814207650271,89.8111475409836,87.45475409836064
Rowdy Tellez,SEA,1B/,-5.543888632369001,-6.720071125641213,-1.9612928114879238,2.1008211469726756,FA,2.1008211469726756,-3.0311078556313653,,,,,,,,
Bryce Elder,ATL,SP/,0.34578684372638346,1.7147454206304058,-3.6302904123966195,1.985682920186862,FA,1.985682920186862,0.1039811930367579,,,91.3350063371356,107.36385297845374,100.95743979721168,91.03505747126437,108.57971264367818,104.24896551724136
Tyler Heineman,TOR,C/,-7.541777183268266,-8.113016796965171,-7.133301770247877,1.9134040120172568,FA,1.9134040120172568,-5.218672934616015,,,,,,,,
Spencer Horwitz,PIT,1B/2B/,1.8141182849501452,-0.08704979341800945,-2.1165206198255397,-11.06247645649569,W <small>(Fri)</small>,1.8141182849501452,-2.8629821461972735,,,,,,,,
Bryan Baker,BAL,RP/,-2.539829958016581,-1.3752140882965205,-1.1934774228409402,1.717677325092742,FA,1.717677325092742,-0.8477110360153248,,40,110.28427480916032,101.7360814249364,110.83847328244272,106.1559375,104.3009375,109.93635416666666
Davis Martin,CHW,SP/,-4.359198517063437,-12.163782678689707,-0.17680396356537043,1.6398895435179954,FA,1.6398895435179954,-3.7649739039501293,138.0,,96.69989600670267,100.0562239356302,98.5424830263163,97.06834720350012,100.87575051841726,99.8759368068872
Nick Allen,ATL,SS/,1.316103487496864,-3.778697679989536,-1.5980516111755656,-4.548316366168127,FA,1.316103487496864,-2.152240542459091,,,,,,,,
Brock Stewart,MIN,RP/,0.37024594568525604,-5.492418525724474,1.2690846814840833,-4.8438672380626135,FA,1.2690846814840833,-2.1742387841544373,,,115.24696721311474,84.9812295081967,98.21344262295082,116.91667162698414,88.40995535714285,103.28085813492063
Eli White,ATL,OF/,-17.401352675434058,-14.500674557002801,-14.623065858806653,1.2111530864563411,W <small>(Fri)</small>,1.2111530864563411,-11.328485001196793,,,,,,,,
Kyle Higashioka,TEX,C/,0.5819114279104867,-2.2500972047681143,1.0,-4.65690885571058,FA,1.0,-1.331273658142052,,,,,,,,
Matt Brash,SEA,RP/,0.7568055628692804,-1.6611508421112986,0.9978287884512091,,FA,0.9978287884512091,0.03116116973639697,,,111.21410256410256,92.34448717948716,107.76807692307692,111.26408144544368,92.7301692138844,108.18749422576047
Dean Kremer,BAL,SP/,-2.1698044895237816,-4.265663091691561,0.987752047361048,-2.7266567833830195,FA,0.987752047361048,-2.0435930793093284,137.0,,97.70384406165006,101.03849501359927,97.10215775158656,97.54635470383386,101.1615090100844,96.26608460025211
Joey Cantillo,CLE,SP/RP/,-1.9928371331492651,0.7936443912057694,-3.474481420190993,,FA,0.7936443912057694,-1.557891387378163,,,91.4042166344294,98.9726112185687,89.45694390715667,91.5525541125541,101.54744588744587,91.00484848484848
Hunter Dobbins,BOS,SP/,-6.431787650123417,-2.9080154299580054,-7.830998347441637,0.712342147243719,W <small>(Fri)</small>,0.712342147243719,-4.114614820069836,,,96.93234742577404,105.762652164562,104.10123262768714,97.15200917119564,106.03664699388584,105.42109969429347
Michael McGreevy,STL,RP/,-1.895222567843542,0.5847018356030316,-9.207724457605659,,FA,0.5847018356030316,-3.5060817299487232,,,96.19949367088608,130.71974683544303,129.2984810126582,96.19949367088608,130.71974683544303,129.2984810126582
Jake Fraley,CIN,OF/,0.5445994296728967,-2.3586986793717344,-0.3201725470040888,-0.38673004901477515,FA,0.5445994296728967,-0.6302504614294255,,,,,,,,
Valente Bellozo,MIA,SP/,-6.020936212759129,-1.6200045546156217,-8.514504386115577,0.4490332826833823,FA,0.4490332826833823,-3.926602967701736,,,94.88128929874826,98.28731708673244,92.19350600324748,96.119411034263,99.74545637932977,93.92200965755735
Brad Lord,WSN,SP/RP/,-1.5805394532910242,0.40803293730906454,-7.249446682265422,-3.0037479630019535,FA,0.40803293730906454,-2.856425290312334,,,85.61720467032966,98.18738449050952,82.79286858974362,86.58583756345176,100.54680203045686,83.74319796954315
Adam Frazier,PIT,2B/OF/,-14.48869234706766,-15.290136582207161,-13.987349783575683,0.3682548633062972,FA,0.3682548633062972,-10.849480962386052,,,,,,,,
Alex Vesia,LAD,RP/,-2.3344348266778274,-0.0502686296603263,0.11605170318402203,-1.279071774295113,FA,0.11605170318402203,-0.8869308818623113,,,120.80332563510387,99.25136258660508,115.37907621247112,116.11906462585036,99.34765873015876,113.66728458049886
Starling Marte,NYM,OF/DH/,-5.853618513538062,-5.4494957439337695,-4.458676862554313,0.11307847176640895,FA,0.11307847176640895,-3.912178162064934,,,,,,,,
Jon Gray,TEX,SP/,0.07024336966799005,-0.6086802034039538,-0.5410433256773279,,FA,0.07024336966799005,-0.35982671980443054,,,,,,,,
Dennis Santana,PIT,RP/,-5.3542089782287245,-4.382535612100992,-4.133018322221152,0.03225325606359153,TWN,0.03225325606359153,-3.4593774141218194,,,97.00571428571428,103.83845714285712,98.59640000000002,98.04268199233717,106.86895274584931,101.32313537675608
Danny Coulombe,MIN,RP/,-3.627425420904533,-2.220430971434557,-2.972200846911308,0.030253366046332553,FA,0.030253366046332553,-2.1974509683010166,,,105.50429752066113,98.77545454545456,103.95454545454542,108.0193023255814,97.17372093023256,101.76697674418604
Mike Tauchman,CHW,OF/DH/,0.017993152692217573,-4.23901404141837,-7.8361635237854355,-3.6210025589829042,FA,0.017993152692217573,-3.9195467428736235,,,,,,,,
Lenyn Sosa,CHW,2B/3B/,-7.563385674630625,-8.774334245402857,-8.9344255570074,-0.08134760841053446,FA,-0.08134760841053446,-6.338373271362854,,,,,,,,
Paul Blackburn,NYM,SP/,-0.16208775872631698,-3.799253488668949,-4.250444450235586,,FA,-0.16208775872631698,-2.7372618992102837,,,93.18415584415584,116.79376623376623,109.727012987013,93.18415584415584,116.79376623376623,109.727012987013
Jake Bauers,MIL,1B/OF/,-14.814388428035057,-11.682262078696873,-10.910963225976717,-0.2286239440884743,TWN,-0.2286239440884743,-9.40905941919928,,,73.3863829787234,82.6604255319149,49.894893617021275,66.287,93.946,61.646
Charlie Morton,BAL,SP/,-0.3826590873635387,-4.957123480625112,-1.2809436750092154,,FA,-0.3826590873635387,-2.2069087476659557,148.0,,98.78045380765384,94.31084509124511,94.34242152922154,103.90686065813884,102.84492530026364,106.81666731764476
Luis Torrens,NYM,C/,-2.4926614858871208,-1.7149187692050858,-0.3973772194733709,-5.5749171136193105,FA,-0.3973772194733709,-2.544968647046222,,,,,,,,
Johan Rojas,PHI,OF/,-6.154045061233099,-5.969170038163464,-4.148289478514079,-0.48616236229630094,FA,-0.48616236229630094,-4.1894167350517355,,,,,,,,
Alex Call,WSN,OF/,-7.501371674274949,-10.296249765013402,-8.928780585505743,-0.5585911480941712,FA,-0.5585911480941712,-6.821248293222065,,,,,,,,
Taylor Walls,TBR,SS/,-18.403814450693037,-19.689620575970192,-17.871521266005153,-0.5598924581164169,FA,-0.5598924581164169,-14.1312121876962,,,,,,,,
Jordan Hicks,SFG,SP/RP/,-1.3639270575876572,-1.3238330117182557,-0.5955791677321418,-11.842676811080342,TWN,-0.5955791677321418,-3.781504012029599,,,108.7931906536031,96.73008836148192,104.07263013965624,106.06351014492752,94.9492536231884,99.84334927536231
Steven Cruz,KCR,RP/,-7.298634818516634,-3.290973771442694,-5.84430636095149,-0.6892453574802526,FA,-0.6892453574802526,-4.280790077097768,,,115.67649805447468,80.13470817120623,96.30918287937745,116.97180722891568,79.74120481927712,96.16939759036146
Brandon Walter,HOU,RP/,-2.729281071336465,-0.7037041474274031,-6.392839421709255,,FA,-0.7037041474274031,-3.2752748801577076,,,109.16025,102.34875,105.20949999999998,109.16025,102.34875,105.20949999999998
Michael A. Taylor,CHW,OF/,-12.838246300069802,-9.835278014854971,-11.429412273177944,-0.7420701074817313,FA,-0.7420701074817313,-8.711251673896111,,,,,,,,
Aaron Bummer,ATL,RP/,-0.7660481326760464,-0.8350647600974215,-1.304799168170232,-7.133487053976859,FA,-0.7660481326760464,-2.50984977873014,,,115.50978417266184,93.70163069544368,100.9862350119904,112.33594312796208,93.06429699842025,99.9236440231701
Ben Williamson,SEA,3B/,-17.944002210573498,-16.340835044042887,-15.065206055206698,-0.793232409717638,FA,-0.793232409717638,-12.53581892988518,,,,,,,,
Keaton Winn,SFG,SP/,-0.8425787650460252,-2.0997661443204567,-2.517195964198717,,FA,-0.8425787650460252,-1.8198469578550664,,,,,,,,
Graham Ashcraft,CIN,RP/,-5.537540296374433,-3.803465114223634,-0.8514582785861455,-5.274460840076901,FA,-0.8514582785861455,-3.8667311323152784,,,121.60305376344088,99.338064516129,122.61733333333336,126.34959702602228,102.75743643122676,129.92813680297397
Cole Sands,MIN,RP/,-3.5465071883023667,-3.3621426489255857,-3.46727813891232,-0.8573052135618449,FA,-0.8573052135618449,-2.808308297425529,,,93.9673537604457,104.85075208913656,98.06473537604454,92.07119548728583,110.75469008512496,101.97122768198189
Tyrone Taylor,NYM,OF/,-4.795605500461869,-3.3637825256659024,-0.8591010465045823,-2.3989623714154273,FA,-0.8591010465045823,-2.8543628610119454,,,,,,,,
Mason Fluharty,TOR,RP/,-7.6913182820890995,,-5.984011725292859,-0.9297440595250162,FA,-0.9297440595250162,-4.868358022302325,,,116.5712181303116,91.4704815864023,107.5440793201133,116.33437641723356,99.81396825396824,114.82147392290253
Myles Straw,TOR,OF/,-18.256130343407527,-16.070147160822298,-16.35900544138152,-1.1015352502393991,FA,-1.1015352502393991,-12.946704548962686,,,,,,,,
Sean Burke,CHW,SP/,-12.110835740477658,-12.898101515360187,-7.421908451793632,-1.1058074088076495,FA,-1.1058074088076495,-8.384163279109782,,,91.7587736865454,97.61618456786212,93.53048503284955,92.2334109758412,97.38134052310284,93.33881902675506
Abraham Toro,BOS,1B/3B/,-9.636738517435631,-8.060172437499471,-7.4462411568427385,-1.122573529682556,FA,-1.122573529682556,-6.566431410365099,,,25.65466666666667,61.13066666666667,-7.764000000000005,25.65466666666667,61.13066666666667,-7.764000000000005
Jacob Lopez,ATH,SP/RP/,-3.479585772838381,-1.1289455162468967,-1.6927499251647684,-7.430283165953362,FA,-1.1289455162468967,-3.432891095050852,,,88.77018062618,98.32277286805711,85.11821484155686,90.17432835820894,98.81283582089551,90.71731343283582
Brad Keller,CHC,RP/,-7.087751783407727,-4.752179686712816,-8.74273441655174,-1.239405525635262,FA,-1.239405525635262,-5.455517853076886,,,105.81499545907964,109.55324747768,113.69655038932812,109.61129862277458,107.81320210502746,114.35614421677305
Spencer Turnbull,TOR,SP/RP/,-1.2691742967189161,-2.933897556908127,-3.5610277049590806,,FA,-1.2691742967189161,-2.5880331861953745,,,,,,,,
Bryan King,HOU,RP/,-4.243718725891682,,-3.43221812819782,-1.3044673386989283,FA,-1.3044673386989283,-2.99346806426281,,,98.62691588785049,110.27177570093458,105.04518691588784,97.08449438202246,114.46134831460677,106.87280898876404
Calvin Faucher,MIA,RP/,-1.41672872439176,-1.6908904557893476,-1.9664339118090144,-5.5606202033986865,FA,-1.41672872439176,-2.658668323847202,,28,101.201746031746,100.93301587301588,106.15153439153444,104.08010840108402,96.22997289972902,101.2379945799458
Matt Manning,DET,SP/,-3.688592723424404,-1.5099872301910104,-4.150645737532649,,FA,-1.5099872301910104,-3.1164085637160213,,,,,,,,
Garrett Cleavinger,TBR,RP/,-1.5172157567098812,-3.076419455307568,-1.7581400577543236,-4.070950370991024,FA,-1.5172157567098812,-2.6056814101906993,,,111.10006309148264,103.16668769716088,108.18353312302838,110.69165367965368,105.46058874458876,109.979012987013
Joe Boyle,TBR,SP/,-1.5255084832866315,-1.8983288414247474,-3.174047619123929,,FA,-1.5255084832866315,-2.199294981278436,134.0,,107.35954022988508,73.92505747126435,82.24413793103449,,,
Hunter Gaddis,CLE,RP/,-3.612266348745954,-1.6175425104794252,-4.397113276881205,-5.171834716655008,FA,-1.6175425104794252,-3.699689213190398,,,95.70496350364964,99.1426763990268,94.62209245742092,97.17480410834972,98.28509350220853,93.91666776648395
Hoby Milner,TEX,RP/,-4.93573399184931,-2.105278593129428,-3.828389083352178,-1.6626919155045639,FA,-1.6626919155045639,-3.13302339595887,,,106.15726415094343,104.72207547169812,107.64264150943396,104.36318446601943,105.39610679611653,108.40877669902912
Jacob Young,WSN,OF/,-3.5439703938785563,-1.667724055254531,-5.7475478909904085,-5.9779244458219,FA,-1.667724055254531,-4.234291696486348,,,,,,,,
Mike Vasil,CHW,RP/,-13.041005912034665,-9.188429598102646,-10.281168681269511,-1.6767340736149592,FA,-1.6767340736149592,-8.546834566255445,,,98.99937842778792,92.3878610603291,94.6485191956124,100.58945653021442,85.7797021442495,91.46166237816765
Freddy Fermin,KCR,C/DH/,-1.6978711935834574,-3.6770653723169726,-2.242051756405532,-4.51012877554071,FA,-1.6978711935834574,-3.031779274461668,,,,,,,,
Greg Weissert,BOS,RP/,-5.877947248277517,-4.093174945886149,-4.471244725079615,-1.7945685557734672,FA,-1.7945685557734672,-4.059233868754187,,,98.95454545454548,106.01722488038278,104.56421052631572,101.82113207547172,103.01471698113208,103.59198113207545
Ian Seymour,TBR,RP/,-4.805056093808705,-1.8769354136120562,-8.617958526441972,,FA,-1.8769354136120562,-5.099983344620911,,,,,,,,
Jordan Wicks,CHC,SP/,-3.1101762882765644,-1.893006778324546,-3.8807667670264516,,FA,-1.893006778324546,-2.961316611209187,,,102.85257142857144,107.68342857142858,108.07714285714286,,,
Yennier Cano,BAL,RP/,-1.9172012601668236,-3.526809720904918,-1.895299797973296,-8.025286050274337,FA,-1.895299797973296,-3.8411492073298437,,,105.12011363636366,90.8134090909091,95.65238636363632,112.82222412138232,91.23188867758344,102.6502256634508
Keegan Akin,BAL,RP/,-1.9257912758797704,-2.9974729120944574,-1.993138954645,-6.954230966000614,FA,-1.9257912758797704,-3.4676585271549603,,,104.1268949756711,98.32924148488324,98.19055513640588,105.02194375,91.84200625,92.51878125
Rob Refsnyder,BOS,OF/,-12.527822788806947,-11.159353238101119,-11.084076265808273,-1.988219434638836,FA,-1.988219434638836,-9.189867931838794,,,,,,,,
Caleb Thielbar,CHC,RP/,-4.637007837056937,-3.7616158539156226,-4.350561951958928,-2.024626359964367,FA,-2.024626359964367,-3.6934530007239634,,,112.17515527950307,91.2814285714286,101.19608695652173,111.48821160016456,95.0199999451529,105.24754723707665
Michael Lorenzen,KCR,SP/,-4.436751962908894,-2.0249013957311086,-9.67549920979828,-2.164956383506554,FA,-2.0249013957311086,-4.575527237986209,,,93.61586956521737,103.43492094861654,96.24565217391306,93.69095093162748,101.97822967265262,95.4721844283074
Matt Thaiss,TBR,C/,-4.018849810416518,-3.3368207539437416,-2.0895927979807842,-5.927887265910211,FA,-2.0895927979807842,-3.843287657062814,,,,,,,,
Amed Rosario,WSN,2B/3B/OF/DH/,-12.71674783027808,-12.589183091687387,-10.294244383005324,-2.114169905856215,FA,-2.114169905856215,-9.428586302706751,,,46.91,83.64857142857143,40.28428571428571,,,
Beau Brieske,DET,RP/,-4.797989738617569,-2.132563989667658,-5.4467388121145,,FA,-2.132563989667658,-4.125764180133243,,,93.72316091954023,97.54867816091952,96.56212643678155,92.93574879227052,93.63864734299516,92.89004830917877
Pierce Johnson,ATL,RP/,-2.1797326127413608,-3.3707295785426306,-3.4003273002426813,-7.1740877711464694,FA,-2.1797326127413608,-4.031219315668285,,,98.40735376044572,105.8317548746518,100.74791086350974,98.61742331288346,105.1517791411043,102.3079754601227
Nick Mears,MIL,RP/,-3.290459305019967,-4.3888792941254495,-3.1522247660105203,-2.2559530364803275,FA,-2.2559530364803275,-3.271879100409066,,,97.27826815642456,104.74374301675977,98.14675977653634,99.20791878172588,110.22036379018613,106.57794416243657
Trevor Williams,WSN,SP/,-2.402244501170371,-4.494078194184516,-8.702046529059443,-8.523135010150494,FA,-2.402244501170371,-6.030376058641206,,,94.65678756476684,104.45508808290155,100.51025906735748,93.3819570405728,105.45002386634845,99.287446300716
Max Kranick,NYM,RP/,-6.8918060237085275,,-6.774182424052782,-2.4654648382366235,FA,-2.4654648382366235,-5.377151095332644,,,102.28693617021275,109.78131914893616,111.34042553191487,105.39976231884056,107.71936231884057,112.0022608695652
Chase Lee,DET,RP/,-5.844369718284975,,-6.163430911050579,-2.4834212766435946,FA,-2.4834212766435946,-4.830407301993049,,,102.55275720164607,106.23695473251033,104.25061728395065,102.71558011049724,109.58099447513813,105.4950276243094
Gregory Soto,BAL,RP/,-2.5215073127597973,-4.421828046423477,-2.9525546970536585,-10.16062735332039,FA,-2.5215073127597973,-5.014129352389331,,,113.7944072948328,91.62607902735564,102.91884498480243,110.93093749999998,93.36906249999998,102.8609375
Omar Cruz,SDP,RP/,-7.569826569743414,-2.52935350494476,-8.630789112585482,,FA,-2.52935350494476,-6.243323062424552,,,98.05382716049382,78.8195061728395,74.82444444444444,,,
DJ LeMahieu,NYY,1B/2B/3B/,-2.540927772341144,-4.071718465875697,-4.102012168370049,-7.4387136393912385,W <small>(Fri)</small>,-2.540927772341144,-4.538343011494532,,,,,,,,
Alec Marsh,KCR,SP/,-3.8163430771881037,-3.243862003372076,-2.546937680442,,FA,-2.546937680442,-3.20238092033406,,,,,,,,
Isaac Collins,MIL,OF/,-19.01437950377605,-17.3993501611421,-16.527438438809614,-2.600590523502948,FA,-2.600590523502948,-13.885439656807677,,,,,,,,
Jared Koenig,MIL,RP/,-2.780755878212379,-2.6218412510960545,-4.621064481102091,-3.9537204442850378,FA,-2.6218412510960545,-3.4943455136738906,,,105.41725581395347,98.74865116279072,102.76488372093024,104.18594115561856,103.21482453030842,105.85472527472528
Tim Hill,NYY,RP/,-9.185710140761392,-5.7139276277682285,-7.980572924230291,-2.663004840850444,FA,-2.663004840850444,-6.3858038834025885,,,118.85533742331287,100.93460122699383,112.37840490797544,120.52854700854702,99.25337995337996,111.08859362859364
Tanner Banks,PHI,RP/,-2.668014259099418,-4.915259922381578,-2.9181591701085323,-3.4906729072283103,FA,-2.668014259099418,-3.4980265647044595,,,108.37098290598288,105.12311965811963,109.12128205128204,107.05106796116505,106.6128155339806,109.85689320388352
Tim Herrin,CLE,RP/,-4.488614568693553,-2.6907778657602597,-4.426693881320979,-4.725024175827638,FA,-2.6907778657602597,-4.082777622900608,,,98.50021857923495,88.7089617486339,84.93109289617492,98.571832460733,84.07685863874347,80.22314136125655
Michael Kopech,LAD,RP/,-5.531434480068963,-4.4648486828116205,-2.736448586130922,,FA,-2.736448586130922,-4.244243916337169,,,,,,,,
Javier Assad,CHC,SP/,-5.060694581238291,-2.818594433682084,-4.20589360647695,,FA,-2.818594433682084,-4.028394207132442,,,,,,,,
Brandon Eisert,CHW,RP/,-3.3151337440371895,-2.8512971116207977,-6.214509515963421,-5.601117335224179,FA,-2.8512971116207977,-4.495514426711397,,,79.03293129539951,111.7623189424075,95.27922550588032,78.03296296296296,109.64740740740744,92.1037962962963
Yuki Matsui,SDP,RP/,-3.8929015131025952,-2.891235109724818,-5.014440666070692,-5.182200653249735,FA,-2.891235109724818,-4.24519448553696,,,105.33584810126584,95.59772151898736,98.92303797468354,102.50225325884544,92.64802607076348,95.3966108007449
Bennett Sousa,HOU,RP/,-3.727963850892965,-3.7644671533711964,-3.756138775506794,-2.904163348993212,FA,-2.904163348993212,-3.5381832821910417,,,105.86849624060147,99.88624060150376,103.33924812030077,108.95556190476188,96.54769523809524,100.47662857142856
Eduard Bazardo,SEA,RP/,-5.650855319935508,,-2.963463377756879,-7.502704469925236,FA,-2.963463377756879,-5.372341055872542,,,100.95648760330582,103.39950413223144,100.1559917355372,103.79401960784313,106.53460784313728,103.19254901960784
Phil Maton,STL,RP/,-4.647373598201082,-3.0514522146028797,-4.311934136013005,-4.729498198635424,FA,-3.0514522146028797,-4.1850645368630985,,,102.75118279569892,103.99752688172042,108.93747311827958,98.37120503121156,103.98407353788195,106.9269110664861
Trevor Rogers,BAL,SP/,-3.0744964292033456,-4.973125532965115,-5.663242007360742,,FA,-3.0744964292033456,-4.5702879898430675,,,93.58114942528736,112.78413793103448,109.29287356321838,93.58114942528736,112.78413793103448,109.29287356321838
Cooper Criswell,BOS,SP/RP/,-4.014783307947311,-3.1383317372517707,-4.639800001720952,,FA,-3.1383317372517707,-3.930971682306678,,,107.54208333333332,110.0777083333333,112.90916666666664,,,
