player_name,team,position,steamerr,rthebatx,roopsydc,season,last30,Status,best_projection,avg_projection,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+,Events,EV,maxEV,Barrel%,HardHit%,wOBA,xwOBA
Bo Naylor,CLE,C/,7.565515393268374,7.771366700034385,5.775394794657895,1.1108443814426827,-1.8536447377424472,TWN,7.771366700034385,4.073895306332178,,,,,,,,,120.0,89.37449919871794,108.783,0.11666667,0.34166667,0.294571417893095,0.299
Luis L. Ortiz,CLE,SP/,-1.7854358466005946,7.576983165151109,0.6964879605182277,1.5469833999880551,,TWN,7.576983165151109,2.0087546697641994,91.0,,99.89253581661892,94.44793696275069,94.10997134670487,105.2052653359299,92.2864958617332,95.34095098993834,0.0,,,,,0.0,
Dylan Carlson,BAL,OF/,-20.56671633910063,-19.568281611999996,-18.30295580852939,-5.8719631790442754,7.5369795919795965,FA,7.5369795919795965,-11.35458746933894,,,,,,,,,76.0,88.35518501900337,107.953,0.07894737,0.26315789,0.3013092891590015,0.289
Mitch Spence,ATH,SP/RP/,-3.868537579002786,-3.881383902355259,-1.7212475756714285,0.6038151940423002,7.366814086118446,FA,7.366814086118446,-0.3001079553737457,,,102.5492807997113,100.76442931235847,103.51876134635883,105.20328844239297,107.75876061182008,112.31335077080882,0.0,,,,,0.0,
Edward Cabrera,MIA,SP/,3.586848010955191,-1.1701857913355735,5.222508751511916,0.2985102091877067,7.331339376799094,TWN,7.331339376799094,3.053804111423667,57.0,,104.75285714285712,100.4523943661972,106.34068410462778,103.79294436025113,104.76682398787617,108.52448581944145,0.0,,,,,0.0,
Donovan Solano,SEA,1B/3B/DH/,-16.16493131113018,-16.20217094447286,-13.922971901648433,-7.199548726539426,7.322700936167976,FA,7.322700936167976,-9.233384389524584,,,,,,,,,84.0,88.27464657738095,106.572,0.05952381,0.4047619,0.2981775500651064,0.287
Kyle Freeland,COL,SP/,-12.220246481832522,-14.15986672757088,-10.90022679114889,-10.697752784739013,6.2100461444877,FA,6.2100461444877,-8.353609328160722,,,96.16436051502143,103.71742489270386,99.73381974248925,98.64170370370371,105.56214814814814,103.15555555555555,0.0,,,,,0.0,
Steven Matz,STL,SP/RP/,3.624089301224194,-1.124167009926003,-0.9775967165867034,6.047808091553237,,FA,6.047808091553237,1.8925334165661811,,,101.67228729106286,110.9074899749871,107.30071564696075,104.94555809814392,108.26245359776252,106.35681159420292,0.0,,,,,0.0,
Chase Burns,CIN,SP/,5.868379864282116,-1.225243937413103,-2.1461272335778303,,0.2107865137048173,TWN,5.868379864282116,0.676948801749,,,103.1227160493827,113.3125925925926,120.65333333333334,103.1227160493827,113.3125925925926,120.65333333333334,0.0,,,,,0.0,
Taylor Walls,TBR,SS/,-18.413376207072425,-19.732674024837575,-17.742084342054195,1.428158985126896,5.82363192098749,FA,5.82363192098749,-9.72726873356996,,,,,,,,,140.0,86.95442463580827,103.351,0.02142857,0.27142857,0.2697691654117362,0.262
Dominic Canzone,SEA,OF/,-5.857235346423481,-8.313911142310797,-3.0473461586621022,-7.654071837051832,5.793877649599529,FA,5.793877649599529,-3.8157373669697363,,,,,,,,,37.0,92.04803631756756,115.869,0.10810811,0.43243243,0.395369036042172,0.37
Jake Fraley,CIN,OF/,0.0868780935139311,-3.3516678486759677,-0.8537429082614083,-0.7250361149888853,5.556849733419642,FA,5.556849733419642,0.14265619100146248,,,,,,,,,97.0,84.75358581542969,108.462,0.05154639,0.34020619,0.31822674891044356,0.325
Trevor Rogers,BAL,SP/,-2.899258089945303,-4.412678482298897,-5.134095835988741,,5.05582100422593,FA,5.05582100422593,-1.847552851001753,,,90.7300386100386,105.60903474903473,98.99297297297296,89.28697674418603,102.05976744186046,93.7882558139535,0.0,,,,,0.0,
Dane Myers,MIA,OF/,-5.930067075216184,-3.77015483666021,-6.223848669885936,4.152344408492223,-0.4352187469474138,FA,4.152344408492223,-2.441388984043504,,,,,,,,,114.0,91.90723520464601,107.481,0.0877193,0.43859649,0.3546695434974015,0.362
Tyler Heineman,TOR,C/,-8.049930894328993,-8.978429172177167,-6.9713370037606275,1.779604094656992,3.98375266456725,FA,3.98375266456725,-3.6472680622085094,,,,,,,,,58.0,85.68877840909092,104.461,0.06896552,0.27586207,0.41821741147173774,0.3
Eric Wagaman,MIA,1B/,-1.623143450445368,-1.2063111680357,-6.305210527904916,3.98145138783248,3.487026091590364,W <small>(Fri)</small>,3.98145138783248,-0.33323753339262796,,,,,,,,,220.0,90.88268821022727,113.462,0.06363636,0.45909091,0.2945491959379144,0.336
Landen Roupp,SFG,SP/,2.536505756288798,,3.0457096602757954,3.683736564210502,,TWN,3.683736564210502,3.088650660258365,60.0,,97.76522854851645,107.13786688051323,104.38272654370488,94.1523076923077,105.29746898263028,100.00074441687345,0.0,,,,,0.0,
Alek Thomas,ARI,OF/,-0.3662386631244558,1.0,3.637518895039377,-0.3801937069099708,1.728930136830538,TWN,3.637518895039377,1.1240033323670977,,,,,,,,,153.0,91.36127604166667,109.414,0.07843137,0.41830065,0.28560667005303786,0.308
Michael McGreevy,STL,SP/,1.5682441652034962,3.6261453653465856,-3.7737749844838993,-1.236185589687091,-3.227090331653093,FA,3.6261453653465856,-0.6085322750548003,,,91.45575696707851,116.53701269552516,107.58848349714074,89.95744146981627,111.9872619422572,100.62154435695537,0.0,,,,,0.0,
Roman Anthony,BOS,OF/DH/,2.438626115648299,2.5375380189342733,3.608410874097664,-13.067009812696355,-6.402004376489442,TWN,3.608410874097664,-2.176887836101112,,,,,,,,,30.0,92.09882644127156,112.262,0.13333333,0.43333333,0.24693454636467826,0.366
Jacob Lopez,ATH,SP/RP/,-1.460683015769899,1.4731360791752788,1.1454809663769296,-1.7705047119870525,3.5340086838376616,FA,3.5340086838376616,0.5842876003265838,,,91.44103302085671,102.17025624323198,90.65674994137056,93.66259511101362,102.05721186420024,91.93613999171357,0.0,,,,,0.0,
Janson Junk,MIA,RP/,-9.33934597356601,-7.051099387456485,-9.1589899429988,-3.1213649957388414,3.472962154715568,W <small>(Fri)</small>,3.472962154715568,-5.039567629008913,,,94.33248582995951,119.4189001936279,112.74869846857949,95.1743128960986,120.38377129484273,114.06732731554159,0.0,,,,,0.0,
Starling Marte,NYM,OF/DH/,-8.43163599843332,-8.401100196699005,-6.625499783907559,-1.0367370981740265,3.3459593461661106,W <small>(Fri)</small>,3.3459593461661106,-4.229802746209559,,,,,,,,,114.0,87.2802734375,111.01,0.07017544,0.38596491,0.3241883033623725,0.326
Sawyer Gipson-Long,DET,SP/,3.342556354258117,-0.376843293909245,1.1940076524788747,,,FA,3.342556354258117,1.3865735709425824,109.0,,98.06024590163936,108.91565573770491,105.33532786885246,98.06024590163936,108.91565573770491,105.33532786885246,0.0,,,,,0.0,
Eduard Bazardo,SEA,RP/,-6.034124667570846,-4.0672399917788455,-4.131704436433109,-3.202867903375751,3.0421856152219005,FA,3.0421856152219005,-2.8787502767873305,,,101.55136942675162,103.02968152866242,100.00337579617837,102.86547263681592,109.17601990049748,104.92527363184078,0.0,,,,,0.0,
Dennis Santana,PIT,RP/,-6.376434452001972,-5.0687634217896935,-4.98823986966971,3.035488417168068,-1.1011671206733151,TWN,3.035488417168068,-2.8998232893933245,,,97.78171306209848,105.30175588865096,100.67404710920765,100.00675496688741,105.41933774834438,101.30211920529801,0.0,,,,,0.0,
Matt Strahm,PHI,RP/,2.8398559343335465,0.4814873790879839,0.870238715767263,-4.834166443545701,-7.550354189592049,TWN,2.8398559343335465,-1.6385877207897912,,33,108.11853846153848,99.11942307692308,101.16876923076923,107.79621848739497,92.79070282658519,95.17598166539345,0.0,,,,,0.0,
Ryan Bergert,SDP,SP/,-5.688101202557188,-2.933532030329251,-5.6820461275375225,0.7161786173705129,2.7466777955467725,FA,2.7466777955467725,-2.1681645895013353,,,89.29778276833694,100.94225497167754,95.07270734640522,88.69566251189471,102.4801750097168,95.5831071663115,0.0,,,,,0.0,
Bennett Sousa,HOU,RP/,-3.894352817789975,-3.739814987255355,-2.983815130628007,-0.5088460613536301,2.2934889716028297,FA,2.2934889716028297,-1.7666680050848271,,,106.12015915119365,99.88498673740051,103.80095490716182,107.5436090225564,102.09473684210526,106.91624060150376,0.0,,,,,0.0,
Nick Fortes,MIA,C/,-5.777580387253371,-7.793686002952011,-5.8441674253757,-5.392257194464503,2.0280416668042545,FA,2.0280416668042545,-4.555929868648266,,,,,,,,,82.0,86.80839233398437,106.871,0.04878049,0.41463415,0.29282329655161093,0.283
Daniel Schneemann,CLE,2B/3B/SS/OF/,-6.81025134544682,-6.659265429625364,-9.410093264688422,1.8236754224041904,1.0021875496716166,W <small>(Fri)</small>,1.8236754224041904,-4.01074941353696,,,,,,,,,122.0,87.68574382878151,111.172,0.13114754,0.3852459,0.3199688116496897,0.332
Max Kepler,PHI,OF/,-2.6733991615898485,1.2889846277660573,-1.0029419315550343,1.4944185267619243,0.217585198007326,FA,1.4944185267619243,-0.13507054812191507,,,,,,,,,179.0,91.33803875526685,109.444,0.12290503,0.48044693,0.30508602073437363,0.327
Kameron Misner,TBR,OF/,-23.391446608502942,-22.185492269143527,-20.131529180852027,1.4655400597672008,-3.1269400789754016,FA,1.4655400597672008,-13.473973615541336,,,,,,,,,131.0,87.62155511811024,110.343,0.05343511,0.29770992,0.2734934146757479,0.246
Jorge Soler,LAA,OF/DH/,-1.1337320657554049,1.435587961494366,0.3171543473211231,-1.6354841768131745,-7.432546396321298,TWN,1.435587961494366,-1.6898040660148776,,,,,,,,,161.0,89.98001708984376,112.741,0.09937888,0.40372671,0.28065314347093756,0.286
Kyle Isbel,KCR,OF/,-1.8596600847305544,-2.4879571453981377,1.3175067337178743,-4.05962430374557,-9.027256183749405,FA,1.3175067337178743,-3.223398196781159,,,,,,,,,159.0,87.26035292832168,109.525,0.01886792,0.32704403,0.2695383942188994,0.247
Gabriel Arias,CLE,2B/3B/SS/,-5.632773105840837,-4.699899516174125,-1.966285097191752,1.176007598361454,-4.259049604880161,FA,1.176007598361454,-3.0763999451450843,,,,,,,,,161.0,89.79469462460692,112.333,0.09937888,0.40993789,0.2872463811118648,0.299
Luis Torrens,NYM,C/,-0.8234173564373166,0.6972305780174344,1.0690892244208794,-7.0588459434540525,-9.29575453178844,FA,1.0690892244208794,-3.0823396058482992,,,,,,,,,100.0,92.956171875,108.846,0.16,0.57,0.28002490344885234,0.389
Kyle Higashioka,TEX,C/,-0.0205142094460613,-3.0595501192416217,1.011598896938418,-5.025239650207528,-0.5818565100403921,FA,1.011598896938418,-1.535112318399437,,,,,,,,,101.0,90.60369318181819,106.708,0.05940594,0.38613861,0.26608629280061863,0.29
Nick Allen,ATL,SS/,1.0,-5.373372563718177,-3.771056107445669,-4.011703851461716,-8.380515076294877,FA,1.0,-4.107329519784088,,,,,,,,,159.0,85.06303901176948,104.4,0.0,0.22012579,0.2641723920813704,0.263
Rowdy Tellez,SEA,1B/,-26.80656147792794,,,1.0,-3.506978936868099,FA,1.0,-9.771180138265345,,,,,,,,,126.0,91.35494946676587,113.117,0.15873016,0.48412698,0.2926560785319354,0.347
Reese McGuire,CHC,C/,-10.688053886428188,-10.864671766805625,-10.280324140290038,-5.306846675234672,1.0,FA,1.0,-7.227979293751704,,,,,,,,,33.0,87.36856571320564,105.52,0.15151515,0.39393939,0.3487022586844184,0.282
Ben Williamson,SEA,3B/,-13.865378841130084,-13.635076524528994,-13.273870846173008,-2.7304170056037913,1.0,FA,1.0,-8.500948643487176,,,,,,,,,144.0,88.90866023936171,110.356,0.03472222,0.44444444,0.26954854721004523,0.263
Scott Barlow,CIN,RP/,-8.4784359424234,-6.082304869153596,-7.678543176878977,-4.053820834293825,0.9381629765778524,FA,0.9381629765778524,-5.070988369234389,,,103.13503267973853,88.0164705882353,89.93506535947712,107.40000000000002,101.95107692307693,103.34379487179487,0.0,,,,,0.0,
Braxton Fulford,COL,C/,-6.833412372935099,-5.114222594180842,-6.269747076551074,-7.015900090361146,0.8785590096007204,FA,0.8785590096007204,-4.870944624885488,,,,,,,,,14.0,85.63813999720982,108.644,0.07142857,0.42857143,0.30415197289907014,0.21
Bryan Baker,BAL,RP/,-3.4382266552398164,-2.1686281309320887,-1.6734228132447768,0.8648361511248084,-7.37195105480577,FA,0.8648361511248084,-2.7574785006195284,,,108.72540642722119,101.54189035916822,108.67814744801517,104.06955555555554,102.85788888888888,105.77422222222222,0.0,,,,,0.0,
Tyrone Taylor,NYM,OF/,-5.289255501929626,-4.177705680996098,-1.6879929418291502,-1.892934737006584,0.7501221397687963,FA,0.7501221397687963,-2.459553344398532,,,,,,,,,164.0,86.18874616564418,109.483,0.04268293,0.36585366,0.2746313560477511,0.319
Willie MacIver,ATH,C/,-12.72793606574398,-10.404195473249656,-10.129492428610885,-7.693631071376329,0.7006223588775087,FA,0.7006223588775087,-8.050926536020668,,,40.54571428571429,91.73142857142855,44.69714285714286,41.54888888888889,83.84888888888888,37.92888888888889,32.0,85.2640151977539,102.917,0.03125,0.34375,0.28263893723487854,0.244
Jon Gray,TEX,SP/,0.6683283950472303,-0.7614690124135399,0.4383473375177199,,,FA,0.6683283950472303,0.11506890671713677,,,,,,,,,,,,,,,
Joey Cantillo,CLE,SP/RP/,-1.835374430086171,0.5987682469943982,-2.5624289061944965,,,FA,0.5987682469943982,-1.2663450297620897,,,91.40499032882009,98.81802707930369,89.4417021276596,86.86238095238096,114.96190476190478,104.94714285714288,0.0,,,,,0.0,
Carson Whisenhunt,SFG,SP/,0.5157396333860291,-3.4336243520560528,-2.87211171868697,,,FA,0.5157396333860291,-1.9299988124523313,,,,,,,,,,,,,,,
Adam Frazier,PIT,2B/OF/,-19.840645010333382,-17.976668803843975,-15.534950866555883,0.4866434108218241,0.2393452424046017,FA,0.4866434108218241,-10.525255205501361,,,,,,,,,182.0,85.05570746527778,102.379,0.01098901,0.1978022,0.2884742597487405,0.281
Brandon Walter,HOU,RP/,-1.2357312873572148,0.3939132309870693,-6.919645823253331,,,FA,0.3939132309870693,-2.587154626541159,,,99.96646575342466,102.78241095890412,98.93808219178081,97.39012257405516,102.98261884183232,97.22298577826668,0.0,,,,,0.0,
Brad Lord,WSN,SP/RP/,-1.234671870781419,0.3493377014141239,-7.932496107348989,-0.3640185194160263,,FA,0.3493377014141239,-2.2954621990330777,,,86.57683332370833,98.07283531728844,83.42081476308037,88.5007339988256,100.44019964768056,85.87176159718146,0.0,,,,,0.0,
Alex Vesia,LAD,RP/,-1.8913377889117895,0.0942658126395085,0.2988643088821794,-0.6292587939101788,-0.0315825858741096,FA,0.2988643088821794,-0.431809809434878,,39,121.2536347197106,99.06282097649189,115.95674502712477,120.80818181818181,94.30860962566845,112.90352941176472,0.0,,,,,0.0,
Matt Brash,SEA,RP/,0.2719249206528511,-2.3743520444282407,-0.964373052235734,,-3.7365454148954695,FA,0.2719249206528511,-1.7008363977266483,,,112.63373493975902,92.98690763052213,108.70626506024092,114.16205882352939,97.57661764705884,113.24882352941177,0.0,,,,,0.0,
Ryan Walker,SFG,RP/,0.1661548321048453,-2.4956387325540987,-0.7838393398510537,-2.5653994155882005,-5.4571509333987995,W <small>(Fri)</small>,0.1661548321048453,-2.2271747178574612,,,110.23501992031873,95.85247011952188,103.68585657370518,110.81894736842106,100.46947368421051,108.57473684210528,0.0,,,,,0.0,
Nick Mears,MIL,RP/,-3.6009130265551876,-4.6314268674181935,-4.749323376341135,-1.1678214995274612,0.1463709835226827,FA,0.1463709835226827,-2.800622757263859,,,98.49752665245202,107.44626865671641,102.98055437100209,102.706711409396,112.99046979865773,114.54147651006711,0.0,,,,,0.0,
Matt Thaiss,TBR,C/,-4.502216635844694,-3.5676343245887248,-2.3009799405128417,-3.65314915190989,0.0775128842775624,FA,0.0775128842775624,-2.7892934337157174,,,,,,,,,,,,,,,
