player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Tyler Kinley,ATL,110.23973509933774,104.26516556291392,111.89218543046358
Cody Laweryson,MIN,95.38193548387098,126.17870967741935,112.80021505376342
Kade Strowd,BAL,113.87371794871794,89.21102564102566,99.8573076923077
David Bednar,NYY,103.16111111111111,108.01244444444443,107.15333333333332
Ryne Nelson,ARI,109.89377870563673,100.72258872651356,106.80643006263048
Griffin Jax,TBR,106.22312925170067,100.54448979591837,107.96789115646257
Dylan Lee,ATL,112.38067567567568,116.63905405405407,129.61297297297298
Connor Phillips,CIN,120.0857,91.10900000000001,106.6181
Sonny Gray,STL,93.32672580732114,99.38211677179362,98.17356418135749
Eduardo Rodriguez,ARI,89.78552540802873,101.17055601018367,92.7760374613566
Mason Fluharty,TOR,119.69666666666667,99.40238095238094,107.28833333333333
Jordan Leasure,CHW,97.20673469387758,99.2715306122449,102.0072448979592
Braxton Ashcraft,PIT,107.3736569579288,101.58025889967638,108.453786407767
Taj Bradley,MIN,107.80758695652175,88.50214673913042,97.83618055555554
Noah Cameron,KCR,95.0451740319615,100.88016238714222,96.67485952121773
Ryan Pepiot,TBR,112.03075833333332,91.79233333333333,101.37115416666667
Jayden Murray,HOU,104.11477272727274,102.67727272727274,101.19522727272728
Tyler Phillips,MIA,95.64402366863904,116.71668639053256,115.20579881656803
Brandyn Garcia,ARI,120.612049689441,101.7177639751553,120.07254658385094
Lucas Giolito,BOS,90.2800620459915,88.28369567061385,81.49727879926049
Justin Lawrence,PIT,108.84272053872054,106.69655218855219,107.30537373737374
Dennis Santana,PIT,100.06463414634146,91.41329268292685,87.9358536585366
Bryan Baker,TBR,112.81247841105353,108.78174438687392,118.39340241796201
Cole Sulser,TBR,96.79808441558441,100.30414935064934,95.9296948051948
Gabe Speier,SEA,108.99597315436242,107.57744966442954,109.84362416107382
Jack Dreyer,LAD,102.4080406549972,93.34332894158982,95.15013739883304
Javier Assad,CHC,94.31416349206347,90.23775714285713,85.96040317460317
Albert Suárez,BAL,89.90879886282873,95.17323383084577,85.50130063965885
Tyler Holton,DET,107.53019305019305,110.8248725868726,117.15457915057912
Kyle Hart,SDP,105.33842901205428,87.25852122871619,91.01665848361816
Tyler Mahle,TEX,86.40931506849316,105.24109589041095,89.20191780821918
Eric Lauer,TOR,93.11408602150539,114.06263685239492,105.4867375366569
Justin Sterner,ATH,112.09903381642512,95.07314009661836,102.5088888888889
Nick Pivetta,SDP,90.48560606060607,99.02989898989898,90.44671717171718
Cade Povich,BAL,95.91295081967213,93.80584699453553,89.66803278688525
Zebby Matthews,MIN,107.20277696949832,105.0745458451191,110.40169933667252
Matthew Liberatore,STL,95.55396103896103,97.11012987012987,95.68993506493507
Pablo López,MIN,86.56424472353044,113.97702947845806,104.56029216814932
Raisel Iglesias,ATL,97.14113496932517,94.47584355828221,90.09742331288344
Matt Festa,CLE,102.0244625146886,94.94545052878966,95.23132784958871
Hurston Waldrep,ATL,102.74137332222391,96.73798619906076,102.53440542342071
Ryan Thompson,ARI,118.25825892857142,105.70699776785712,116.62630580357143
Drew Pomeranz,CHC,112.60225345167652,113.59147928994085,122.82130177514793
Steven Okert,HOU,117.26352083333332,95.79735416666666,108.73183333333333
Brad Keller,CHC,99.4758389261745,103.61624161073827,102.4269798657718
