player_name,auction_value
Xander Bogaerts,5.70891462374911
Sean Murphy,5.702231405836272
Danny Jansen,5.551667334717369
Hunter Goodman,5.540630222982749
Colton Cowser,5.460137534316898
Alec Bohm,5.45273326651071
Michael Toglia,5.347166101881742
Ezequiel Tovar,5.282258387137473
Matt Wallner,5.222788628511983
Rhys Hoskins,5.214531939120121
Ryan McMahon,5.204214249121743
Luis Rengifo,5.092848338714788
Nathaniel Lowe,4.9732495286730085
Luis Arraez,4.72804629529154
Heliot Ramos,4.41862321828286
Gleyber Torres,4.21808272634529
Lourdes Gurriel Jr.,4.195974404197769
Masyn Winn,3.9869996808445296
Luis García Jr.,3.9858553763852806
Dylan Crews,3.706554315215613
Brendan Donovan,3.4545108088237964
Christopher Morel,3.236042032580106
Daulton Varsho,3.039854749619455
Bryson Stott,2.979484015850687
Anthony Volpe,2.795024266420322
Josh Bell,2.7429704138422872
Tyler O'Neill,2.5611149689151387
Alec Burleson,2.283471102030882
Luis Campusano,2.166321857249342
Andrés Giménez,2.141250133848609
Jake McCarthy,2.082760533504306
Carlos Santana,2.061140013834009
Ryan Mountcastle,1.9263554617636185
Tyler Soderstrom,1.8160676170141787
Nolan Schanuel,1.7736396156360694
Michael Busch,1.706382431051238
Dansby Swanson,1.657348577499001
Eugenio Suárez,1.6568836299469922
Zack Gelof,1.6456954985485277
Michael Conforto,1.2650506953768244
Jo Adell,1.1378972801700789
Xavier Edwards,1.1371911543975066
Nolan Jones,1.0944116786743403
Pete Crow-Armstrong,1.0072777842264755
Jeremy Peña,1.0
Josh Jung,1.0
Colt Keith,1.0
LaMonte Wade Jr.,1.0
Garrett Mitchell,1.0
Joey Bart,1.0
Tommy Edman,0.8572966071383106
Connor Wong,0.7185080780797608
Kyle Higashioka,0.6581635314045833
Jake Fraley,0.6149087497510959
Trevor Larnach,0.4050574714651043
Mitch Garver,0.2766943019679876
Patrick Bailey,0.1934204776175501
Travis d'Arnaud,0.1226151480520397
Miguel Amaya,-0.0002549179919992
Luke Raley,-0.0741612515944318
Brandon Marsh,-0.293320131333759
Brice Turang,-0.385852952673511
MJ Melendez,-0.416151848669646
Endy Rodríguez,-0.5127532216678092
Jake Rogers,-0.6614443691497931
Gary Sánchez,-0.729615225494165
Jordan Walker,-0.7727755847481981
Nico Hoerner,-0.8550852949219545
Connor Norby,-0.9713415924662608
Wilyer Abreu,-0.9811868267553197
Victor Robles,-1.0171456452205851
Jeimer Candelario,-1.0607653645667554
Thairo Estrada,-1.1386302260391976
Nolan Gorman,-1.231763615978848
Jonah Heim,-1.341129432916648
Parker Meadows,-1.4881910916101804
Spencer Horwitz,-1.5312875392982837
Christian Encarnacion-Strand,-1.6908089465412075
Freddy Fermin,-1.7800063138093916
Kyle Manzardo,-1.8285165117309656
Joey Ortiz,-1.8822651210835564
Evan Carter,-1.898851230934242
Carson Kelly,-1.912069334656228
Austin Hays,-2.2416271038069544
David Fry,-2.390033986454143
Ryan O'Hearn,-2.5839765441516276
Michael Massey,-2.669128657765029
Jose Trevino,-2.693621316781286
Maikel Garcia,-2.71283255878136
Matt Shaw,-2.8107318005767854
Agustin Ramirez,-2.9275375554912877
Jesse Winker,-3.0501732786089777
Victor Caratini,-3.130846821915825
Jake Cronenworth,-3.788999591181886
Giancarlo Stanton,-3.824115285532155
Jacob Stallings,-3.8933863596619993
Max Kepler,-3.898879686749588
Nick Fortes,-4.056410901724803
Miguel Vargas,-4.17814818780072
Drew Romo,-4.312855905608487
