player_name,steamer,thebatx,zips,zipsdc,oopsy
Vinnie Pasquantino,23.8815809852496,17.965765591636337,13.467449286004895,20.003120991207247,17.535845860670456
Christian Walker,23.68912972739495,21.20040887575642,15.885909015840335,20.486961170375576,22.585134580962908
Mark Vientos,23.317345761615982,15.783498880370605,15.515209107745576,20.262270867110146,18.751008832294
Josh Naylor,22.961026685426315,19.23562205364265,18.756001646701396,19.27424891940599,19.19239676623241
Yandy Diaz,22.83621692181505,21.977486274376282,8.49135269755974,16.000397925530706,19.182881622818293
CJ Abrams,22.805921719903754,19.87182015944813,17.877017659692754,18.320412096252948,17.05324601777163
Randy Arozarena,22.775347102119305,24.911708228451026,20.67270131583992,21.642357777963543,22.17228595120406
Adley Rutschman,22.613601623010563,21.414453870892658,20.146844267365584,18.86266013301727,17.999144969158724
Bryan Reynolds,22.47654983111338,22.456816010756885,19.810927197855403,19.24056811046991,18.892747541770277
Matt McLain,22.40149114481475,22.502478563932986,18.21376283997117,22.145479415766857,21.946428587725812
James Wood,22.123705533477004,20.507653344124332,24.94358562946026,23.839925533380722,22.694650048170416
Cal Raleigh,21.79786136748482,20.79876062522657,25.58083123351973,24.365078090824525,25.790027882969646
Mike Trout,21.76454751329598,27.42500644108083,6.879472288465369,27.321004938863076,30.020264195642525
Wyatt Langford,21.716921674170642,27.178269245303845,30.59927537975788,28.112022974764734,25.649268971382813
Jose Altuve,21.626122515613282,18.207012357187104,18.12793459160104,22.4351765786295,19.90799343672291
Ian Happ,21.38321291072648,21.977682204990035,22.493484420286983,22.729862087975285,19.94417795052023
Willson Contreras,21.09712199061518,24.352248184828657,10.969872282284333,22.33304595597227,25.987707137985044
Isaac Paredes,21.0911255398196,13.118319154576353,20.142572888301494,18.628890180036553,14.392524122255939
Yainer Diaz,20.778937253453343,17.572667483350635,19.619646262565528,18.77202217091785,19.89261288199872
Paul Goldschmidt,20.604910530937232,17.236938571262396,17.10519073882889,19.58415460328651,18.24437904754706
Junior Caminero,20.520099962145373,17.3684498165729,5.747889674284458,14.47096314426076,21.47263241036964
Salvador Perez,20.387077606794442,21.09699933130276,20.341319813243437,20.382586822150152,20.844459057797483
Triston Casas,20.179286004379595,17.49669257635717,5.399519342046254,20.343876702348233,24.755106216019822
Marcus Semien,20.092865985365002,19.200099685379968,21.511554545456914,19.48553859174311,14.133419087519199
Luis Robert Jr.,20.08223357288998,21.370374553249952,10.314977950414749,22.246794434889736,23.936267378439375
Willy Adames,20.038283927026082,22.037644204223742,18.375431573825388,19.073357440473334,23.511899641636557
Seiya Suzuki,19.96982159166221,24.188682138744827,21.12081886868217,21.114748338930006,18.480563354133057
Matt Chapman,19.805957971994694,28.56065026525284,16.73447440609359,20.29842529120962,23.862335818133953
Cody Bellinger,19.745753615884038,15.92570897394216,17.608164636032708,20.28427462018366,14.147793523034382
Zach Neto,19.45813769029911,14.476942360763113,19.283702526379518,19.55944737101512,17.7504965631902
Ozzie Albies,19.390977585497538,20.71670116364787,11.567856331797307,21.255958346790205,21.26045138963702
Royce Lewis,18.973221529579554,15.194037724462609,1.0,16.41362428237565,20.13583181072851
Will Smith,18.844104134700245,24.875363393463292,24.069602881277557,18.427546702088875,17.87751146725059
Will Smith,18.844104134700245,24.875363393463292,-8.176810782011486,18.427546702088875,17.87751146725059
Shea Langeliers,18.641215303406526,20.303611752048905,21.423262974804082,18.234828012136923,19.04068443488799
Brenton Doyle,18.449850598877298,22.175394409098782,13.551027526012195,21.07083533583954,14.41535790061912
Taylor Ward,18.449279752751366,24.191779979582453,12.070573501082471,17.710470535480297,17.958017389327985
Steven Kwan,18.313190040636687,9.227057190095914,11.664792614150537,16.925607226466653,13.707222144346924
Lars Nootbaar,18.1808514189349,14.083784752354624,6.997401919036654,14.595443255992224,15.304406039829386
Bo Bichette,18.075530697318033,13.43767432496477,8.131251808975366,14.888162088992864,17.623195455391365
Jorge Soler,17.976642223605428,23.019175544735653,10.867954297573199,16.673430458009378,21.198762896819293
Spencer Steer,17.8851066947515,13.72499178488558,22.42007352590714,14.58488092195046,10.909648177127591
Jurickson Profar,17.86994149610235,14.771519439896501,8.663723096015346,13.895471126239045,14.105007985379629
Christian Yelich,17.842529978033344,21.45139089029627,15.343046633892081,21.83642860199787,19.76552497043599
George Springer,17.699576682103846,16.567690928899534,6.485000483745494,12.713884045704702,15.009004455487092
Adolis Garcia,17.60542715482882,17.324509733840713,21.149563429708806,20.34834163215689,18.6918706115929
Brandon Lowe,17.60530789659439,15.926735308345062,9.181663030427572,17.66656290894185,19.87575228703456
J.J. Bleday,17.429318808514317,15.750071570904938,7.9785466581833475,13.07699193551247,13.820576238515669
Jordan Westburg,17.054748557470248,18.480313805787915,9.358955436140322,15.244262947915434,15.020598210684177
Masyn Winn,16.93825091786672,9.240336776182694,8.004886404224813,11.944014338005116,9.021006305298444
Jake Burger,16.826938580701814,20.518877260324007,17.873961314736686,19.166373508137962,21.6363514787394
Jonathan India,16.686787051487613,18.675677599506436,7.804023458696962,13.758758358274017,17.780146530669906
Brandon Nimmo,16.44044599777812,14.552596166558406,17.696888592510618,15.219076848402414,16.12361464846341
Nathaniel Lowe,15.870774504280337,10.187224611532956,12.86139120462502,15.581291482092249,16.697135278189787
Josh Lowe,15.67655342415097,14.987651857357562,9.619774732588272,16.945351714147762,19.292700367167857
Ezequiel Tovar,15.671167429629202,19.26642746883981,17.056788420939174,17.45433754114853,13.943943795437766
Anthony Volpe,15.379219325453422,11.083825471847023,12.672718397503282,15.536879353421732,16.66233310952586
Carlos Correa,15.24160871306693,15.491701227274069,10.483516521373456,16.769676717358266,19.00793048778288
Ryan McMahon,15.197244344770073,15.881157177461944,10.82116929098805,13.804111790523985,11.044180583293816
Andrew Vaughn,15.133937491485101,19.621852276027656,6.910798054679735,11.241450571947148,9.870679603337539
Nick Castellanos,14.909943925499311,15.468081164199198,10.778840569327244,13.999797438109454,15.127860764216297
Nolan Arenado,14.898730958603606,7.430584665704173,7.380693569553525,12.87989527487026,9.061712899974502
Jung Hoo Lee,14.867327748434532,14.21570996873909,-7.52755601548043,7.765083801435436,11.483555771159281
Byron Buxton,14.84248313368977,15.814944164834516,6.931746134802989,19.39822353203158,19.829009691302392
Lane Thomas,14.828898214716679,15.446619599755481,12.854157101632051,16.303262032017486,12.062590659427329
Luis Arraez,14.735292816295933,8.647823304009034,3.8183003062993413,9.483464194027826,9.580951764462686
Cedric Mullins,14.594084610573546,16.681901700296823,8.908830064723485,13.762721335967916,14.463077199364351
Alec Bohm,14.517708704624528,14.616424204464945,13.910450316880155,15.025910525410035,14.033951736155903
Xavier Edwards,14.363273526663633,10.168663031166773,-2.9820692279381267,11.547909351174907,6.755059173318247
TJ Friedl,14.342464443855105,7.966921116612747,0.40469226354641685,12.305026460157736,10.654816196962399
Gleyber Torres,14.31783164022048,15.010583197818494,9.044225451326975,13.48816099834466,13.467755680634756
Joc Pederson,14.259554579984318,15.39001051703237,12.543938040344345,16.904434662270475,15.514591207309955
Kerry Carpenter,14.210669445987364,15.433888006822803,5.434784464982381,13.933665042037042,13.921715778612354
Brendan Donovan,13.795070087778964,12.311926891093806,8.071083011406154,12.436432452197096,9.689755814327595
Gabriel Moreno,13.772632321309551,14.165608755829235,3.298490128990795,14.916320268016614,14.448794033136927
Austin Wells,13.7566025670928,13.401127053038316,6.762139931292,11.341683834913077,13.275218883310377
Colton Cowser,13.743616524670095,18.468247426581414,16.762126663479087,17.114234774569862,16.5791793598507
Luis Garcia Jr.,13.703793467725289,14.520638866143319,7.448458554024732,11.189532218144988,12.87837579799128
Xander Bogaerts,13.690838309899119,16.66627555581427,1.9590325229882413,11.799187852052093,12.90287610638685
Bryson Stott,13.506713054185635,14.276018494332593,4.9094688286401045,12.169963162651964,12.199109335471903
Jasson Dominguez,13.408747530598681,13.207734845606742,8.191411230692374,20.2858251671334,18.696881714154667
Dylan Crews,13.3519433692199,13.953475090735084,8.43587074557998,13.4932768377181,8.592523335332608
Nolan Schanuel,13.211428653362136,5.359799265346731,4.732161442568373,8.305789138902544,8.067713666653002
Michael Toglia,13.174120989709714,13.851291906319476,12.138383890708571,13.75749403115508,11.262725357555162
Nico Hoerner,13.019355724041397,8.603450540992974,10.07989601536336,11.165687748582096,8.203475993515632
Andres Gimenez,13.00333190245766,14.642839095113588,11.166391409623628,15.94711647896086,14.495747140160136
Matt Wallner,12.831817336554066,14.597277577622327,18.030175490648688,14.43005709071421,17.297303123144612
Luis Rengifo,12.778442292716155,9.624178614391855,-2.800429506845909,10.374047897201889,13.91897357894854
Brice Turang,12.496116353680895,8.667331152168348,4.886271489961199,10.58206933099365,8.04528077992165
Dansby Swanson,12.398741380825975,19.21297504406801,9.890423337590283,15.307125887495731,14.965937829816466
Jeremy Pena,12.349461893135086,13.50116736014856,5.502233548528881,10.928875202648243,16.31750052965159
Logan O'Hoppe,12.237055016424069,19.159567279851313,16.246201072275554,15.134880963476457,13.986855694868055
Max Muncy,12.218619854664738,18.34618065597151,9.562877219434268,17.0119959464198,15.52202392052385
Colt Keith,12.195855513088569,7.728067317073037,9.471394063358332,10.812655570582718,8.789631345948074
Jake McCarthy,12.028127318062973,11.225660228961306,5.512325191735879,11.201073447272298,11.247932670737681
Eugenio Suarez,11.795071098892237,16.765987499227528,10.269173491818298,11.525839260076715,14.12884500824731
J.T. Realmuto,11.737748059858685,18.35774953319965,11.690655604022215,16.473055364938986,17.500018129128772
Lourdes Gurriel Jr.,11.728979891291994,14.81279276995832,4.300450304991321,10.60683618853959,9.929963517583579
Heliot Ramos,11.54359876338441,17.159772946694513,13.075435766747571,15.447014378786106,16.28308778552998
Christopher Morel,11.515222055942512,17.542474291047366,14.563066632990186,11.419769335046206,17.412631899386845
Alejandro Kirk,11.351370105652727,8.279792316143533,-0.731053750014212,5.971077623341359,11.274790955863612
Rhys Hoskins,11.03516465129748,14.538611543556556,7.128091635900587,13.47629685360707,13.273356818880334
Carlos Santana,10.8777299188177,4.058171527029733,-4.138490041695507,6.5616344801312865,5.285343138508086
Alec Burleson,10.80280833023233,8.977480666590099,9.239486271685976,7.919775910932776,4.913027506266551
Josh Bell,10.61764665494835,9.907958531579249,5.733675659386279,9.835372149817251,8.006548747067551
Ryan Jeffers,10.617407817747388,11.91678800705842,8.979700310844716,10.717685495460348,14.003031092875403
Pete Crow-Armstrong,10.58228042877283,15.074155408610762,13.729399976309965,17.138692893223965,14.119981336210136
Ryan Mountcastle,10.54359204885998,13.690562414387376,3.0016191111407338,7.729427658403989,15.31426293107659
Daulton Varsho,10.517310763411547,15.106416625213168,8.664744396491358,14.979769779908379,15.370521346177402
Zack Gelof,10.506987965477952,12.325939613890439,8.002540520764118,15.418917246016793,12.94237221251642
Francisco Alvarez,10.363897947075657,8.40586961796885,12.571839484640554,10.536048582811205,12.855755054956447
Maikel Garcia,10.226097936493801,9.744992120456661,3.3879011221259017,8.955366433018028,8.660161197368605
Parker Meadows,10.191750226997735,9.960916412366451,6.919836944535187,8.185360884391287,7.180116762900565
Tyler O'Neill,10.162629774233803,18.454496422572824,15.418405526020441,18.996732973137846,16.718610610203683
Ivan Herrera,10.087275731542778,10.22226046090937,2.2895526573665874,8.09393585129177,10.434464332264184
Connor Norby,9.904416585726583,11.968519191015988,16.64994013363369,14.254192795024531,5.008743339939207
Brandon Marsh,9.884180701874737,11.09260259701854,3.826087506911033,12.804784704111972,13.934296703419266
Christian Encarnacion-Strand,9.81245704136604,10.11956883118802,9.92946031312924,11.526369799564158,8.281918188904438
Michael Busch,9.774764929500218,12.352502583495651,13.586900445584988,13.739333291915061,10.88331901650705
LaMonte Wade Jr.,9.705404586076742,7.164995142748794,-6.506734804324476,5.5257750861772035,8.998135186477864
Bo Naylor,9.551609820006703,6.92190773796812,8.610624996767426,10.212115470588236,8.330724411556222
Nolan Jones,9.403565615116893,11.510763133120896,7.5926283921136095,14.215834472500626,9.311215119059378
Jo Adell,9.31347446806781,13.605959439425732,8.499923654290672,13.841255469559478,17.363066978541806
Trevor Larnach,9.308826869288504,12.366198284317836,-0.5728130085454413,7.871997008703093,8.606703383724309
Tyler Soderstrom,9.161352276468126,9.73622564224019,-5.392326306252212,3.875152605760481,8.638593359334873
Keibert Ruiz,9.043891373901246,5.512181931368775,2.6951667290508246,7.031251610791046,7.352333259266604
Jeimer Candelario,9.0108195901541,9.295817799602194,5.549886940454782,10.57020974413287,7.393949533538257
Jesus Sanchez,8.980463504393123,15.237294142672882,9.186383146185165,7.588943077176892,9.719237356720914
Josh Jung,8.866139076513434,8.757915340273852,-7.054872959134075,10.819354957375339,12.63674074219248
Jordan Walker,8.786235264836378,9.440229110508225,3.8173080631547975,7.751217707572192,14.314065545029353
Victor Robles,8.721055224102031,12.240510892115596,-7.1932031643044745,12.968140717150419,10.01360735179061
Tommy Edman,8.658237119618324,12.940970308851858,2.1255386396748523,14.304408736846414,11.166895536014483
Tyler Stephenson,8.651452304000902,16.847648590987404,14.037894024412612,12.04568571926801,8.988370242748164
Willi Castro,8.528317293443777,10.55991886065874,4.453665591324276,11.32452587170121,12.768420342603969
Jake Fraley,8.523326094825212,4.132583333011953,-6.344572106871787,7.0139330427870545,8.208092494311474
Wilyer Abreu,8.490081763749396,12.581977323916725,8.016378781578302,10.582453547801585,12.681470461690289
Michael Conforto,8.452851062066628,10.685303315471957,2.3911964171409377,10.119574109397359,12.888185173024857
Garrett Mitchell,8.316219912547968,7.878554394759068,-5.2037247755739955,13.778107461928236,13.639622841752185
Joey Ortiz,8.126443580570388,8.972995468765728,1.978146077287056,10.858215396170152,9.274333810039977
Luke Raley,8.116819295957221,10.286027001362983,3.5807058678948063,13.014955241012917,15.175052289289804
MJ Melendez,8.083408737813372,10.475102448307684,5.829051330254201,9.262488548091895,10.702638890745995
Thairo Estrada,8.058650690383214,6.412454989166292,2.21964315960715,9.779603026808163,6.555116580863893
Spencer Horwitz,7.964246172025673,4.305356047019881,9.509942321486621,7.046695990297264,4.4265952747756545
Hunter Goodman,7.598081201378999,7.182156568921017,15.475717794958959,8.746158660522752,9.09233027828975
Kyle Manzardo,7.583441348268795,6.647864656616633,7.858855047056577,8.552433139910317,4.068906197892475
Danny Jansen,7.569566860156179,9.590461634812414,-0.39566420805449565,8.082393551923355,7.9233977631664985
Sean Murphy,7.425348507491789,10.221203639207529,9.143720403335726,9.913448570218707,13.735795509758795
Jake Cronenworth,7.387811191857249,13.46436833644489,4.142520219123143,8.576239627940357,7.632360389188994
Ha-seong Kim,7.180697559356972,7.164889842008997,2.20766446168069,4.8239947411538235,6.81719174813738
Nolan Gorman,6.773691066242726,7.4504080699601305,13.127220283511654,9.726661756303699,7.954755759485861
Ryan O'Hearn,6.770825626292893,8.494868217422038,3.2109288147819455,8.169082165662235,6.184773366245595
Miguel Vargas,6.73114055052014,6.979285434789705,3.9940317519305024,10.23223982042333,5.482288086539715
Michael Massey,6.455574587432891,6.568498072668837,-0.3039569741364243,8.784706924653786,6.540079914055726
Matthew Shaw,6.416625281542141,8.210730768557966,7.810267400599897,11.287598028404133,11.340575313941272
Jesse Winker,6.413838213110274,4.419761927159456,-0.026318568982104384,5.34372907305196,4.491633439258562
Jacob Wilson,6.145121261147075,1.0509224272315958,-11.766139226364942,8.937608554066186,3.757750250121468
Ke'Bryan Hayes,5.890020394578297,7.157098080384184,-9.978797292154512,3.172229003722311,5.934758641199988
Giancarlo Stanton,5.862987345129545,5.92902757250273,4.700335633924112,3.0105675592314274,9.357366303385948
Jose Miranda,5.8302738238061975,0.9909967557776149,-3.0751011380403614,2.4704045343209136,3.403535391071914
Austin Hays,5.6905473678909635,7.703868532162315,1.0,9.894851307482433,7.939545871829349
Evan Carter,5.474481838653043,10.876384754904402,0.6020007235404525,9.739350902439307,10.00941283611543
Andrew Benintendi,5.422811149660045,5.691043298183944,4.323919060987196,7.89438725430619,1.4247764387020023
Geraldo Perdomo,5.24102469189941,2.9489950821220288,-2.9174019931893374,8.691599957383573,4.770898978971872
Max Kepler,4.955447171783218,7.6483308265080145,-1.5215603406886733,7.596378558867195,8.447559966226091
Patrick Bailey,4.856454930419515,3.139161362166755,-2.3444284434845137,6.112921505710339,4.4961488605014965
Tyler Fitzgerald,4.845351502706083,8.650412537902737,7.362248789039229,15.755230959267486,10.190626195760887
Gavin Lux,4.831047394501908,7.763197210760533,-1.8721840472412579,7.589633357767647,6.994564096631536
Brayan Rocchio,4.552371553165987,0.13528384393140003,-3.997034207965414,4.957743970677434,1.4787396864003695
Jonny Deluca,4.408564216239975,5.31799725588217,-6.030879897772701,4.608032402930993,6.913503019530561
Connor Wong,4.399155160996143,7.7813329164502845,5.009649380440642,6.726637072162498,6.694845095096177
Matt Vierling,4.196963217345072,7.243936308808959,-1.323076786346327,3.2528243672700325,3.1624727715789365
Ty France,4.083271425471686,3.485412354157959,2.8010149073065325,4.026687072258785,5.5623582096776
Miguel Amaya,4.077393242164272,1.3486119763948787,,2.3552494955293115,4.682270387054989
Jackson Holliday,4.076991569012421,9.465966995838354,14.166549436861592,9.69916047351747,6.630564530487571
Luis Campusano,3.9676146860880315,1.1444396751103565,-1.5848679545650493,1.5875012074599637,1.0
Joey Bart,3.821939358335046,5.881014846574369,-2.4922333600274627,6.841912733158257,7.128047635277149
Kristian Campbell,3.796087512701785,1.2227618355935737,14.512596973792476,9.323794907764485,8.158996671300864
Jonathan Aranda,3.574391467005538,7.728736239768936,3.988854623255312,6.778683349961233,4.913915461615975
Mike Yastrzemski,3.5393439024748083,5.221359200699993,-1.4121075288681992,7.885110624605434,6.239205994945583
Ceddanne Rafaela,3.529476595824538,2.649148731576491,9.210167655802422,5.923459585522035,4.3016533072502785
Mitch Garver,3.4984086802607055,4.804533188949958,,1.9584839100011653,3.9648321573789382
Miguel Andujar,3.41829041207157,-2.1918517886988096,-9.988156197373328,0.5980681968109087,0.4511532675113622
Otto Lopez,3.3555691105787924,5.872364062177261,-5.754143358670929,3.6992598755241906,1.0
Jorge Polanco,3.2610320673071325,5.521235753254132,-2.891914204780303,6.65937145556116,6.162401888030504
Kyle Isbel,3.214058433322394,3.6181960570193006,-6.581595212567989,7.433204737200179,5.289123813743045
Chas McCormick,3.1446259413569235,5.88004176361379,-5.285304326222081,6.443620497407871,6.813737128989498
Heston Kjerstad,3.0042390724018273,4.461820183024878,5.434881024716406,7.722655760692914,3.498757526217398
Trevor Story,2.99388735647757,10.111466493437767,-11.622380277161916,11.278878528847844,12.451918862948927
Nick Gonzales,2.909509097985272,7.659192310904382,3.4413767787349583,7.224133236231741,4.084375142654981
Andrew McCutchen,2.882761680329086,7.328466635019132,-7.270196655146947,2.2509549766246426,2.1721542320930793
Josh Smith,2.810508361577205,4.119067888990465,1.8378056818584378,2.7769458307058943,1.543638427170628
J.P. Crawford,2.709664170979482,6.533722738418416,-2.3841814413355458,6.512169734685266,7.293303445936271
Jonah Heim,2.685384813299068,3.4895677435652996,0.6844653097451925,2.200466958172763,3.8140916446504556
Jake Rogers,2.621931343206993,2.812388304150989,,3.841783625960856,4.255971462795986
Kyle Higashioka,2.554633089020671,1.6346906914411743,,2.4323384572553657,5.169367025012177
Jake Meyers,2.5005585134466948,6.436530970034524,-5.613577944852549,3.9462321162793264,4.240312173098987
Orlando Arcia,2.4936076333754027,0.1697992129428163,-9.494318052185125,1.0,5.696050845498994
Jacob Young,2.470297569432928,0.2929880648200165,-5.163880368609769,3.240254112399381,-1.020228557562977
Sal Frelick,2.4233629483589105,1.0,0.6452861620421506,4.009356294927752,-0.8199212757859733
Spencer Torkelson,2.411146860149713,1.0,17.777786564683296,3.8903938197756553,2.5982600172526915
Tommy Pham,2.354429408706335,6.3620173839292775,-6.148213926863253,1.5715531162042864,0.48458254704480774
Endy Rodriguez,2.1743736608387483,5.980910038405627,3.661167426575865,3.371143325236812,3.2768422104046495
Jhonkensy Noel,2.134683821202705,1.8894410278298768,2.6589839905723305,-0.9341315072476881,3.4173270185103717
Freddy Fermin,2.04143638356135,-0.11547670870503879,,1.0575969113332984,2.0436469644101214
Kris Bryant,1.6477099457404358,4.111320858445863,,2.857119689260253,1.3312611357343345
Travis d'Arnaud,1.5970786678581381,3.0169395582472442,-3.100716554189736,2.5029389386025707,3.3518105680508277
Carson Kelly,1.5274272615256697,2.2483394379330086,,1.0351478185582133,1.3855634544439184
Pavin Smith,1.5198907592808486,3.8491141960052664,-0.6183980649984429,1.6563370229827283,2.491536254844311
David Fry,1.490957505460997,0.8935870077934339,4.650948505192652,0.504707287623023,0.4249307596364563
Jose Siri,1.4906264848222959,5.687786727671596,-0.6406278783315253,5.763030375044904,7.521270482618649
Hunter Renfroe,1.3639723494061378,0.8712318659541571,-6.272198817554991,-0.25982521403217507,5.258833343660329
Mike Tauchman,1.3153505645741925,2.4304919297474585,-6.052256056883401,3.9404817524605757,-1.470375522570646
Richie Palacios,1.3000424773304304,-0.8756939641539376,-6.975228450142493,0.26322576265016717,-1.0515296067769602
Victor Caratini,1.2977194615839607,0.471716083541476,,-1.8621276156238928,1.5350325435398893
Dylan Moore,1.1992572756622277,8.064229310997328,-2.664849908025578,5.0401688925491515,6.126779877391908
Harrison Bader,1.1279973851080876,0.7001937179361889,-8.218494939461403,0.5660214747536505,1.2097097681695492
Jordan Beck,1.0567984866102718,4.4747974810044795,-4.850756699563976,2.5152205316272767,1.6958133966460278
Kyle Stowers,1.0210417589276417,-0.5500635736873718,0.7029220949053201,5.592899923563665,5.501927870690697
Isiah Kiner-Falefa,1.0125828962020815,4.025132902877197,-13.197822946096851,-0.11696075634270309,0.3796680415967416
Brooks Lee,1.0,-2.1298769078398334,-12.088875705471317,-0.15940891715572203,-0.973100274259943
Will Wagner,1.0,0.7056693024669338,-4.522260556899569,2.215972395779154,-2.41623700408227
Oswaldo Cabrera,1.0,-0.9780196431748278,-8.388768371327092,1.0,0.14039366502687178
Alek Thomas,1.0,0.5248006841410735,-3.316470427013897,-0.7490728690610771,-0.05261177680761864
Jonah Bride,1.0,1.2959482936143085,-1.5809739471054218,1.0,-1.3021979981783436
Gary Sanchez,1.0,4.34931118241884,-0.9409053978543154,1.9903002941146202,4.919057972256621
Leody Taveras,0.9369798688281901,4.478383870016852,5.271331362303148,0.2893830303943772,1.5915083677276987
