player_name,auction_value
Heliot Ramos,5.917890726775283
Carlos Correa,5.813570587434344
Iván Herrera,5.650556883117251
Rhys Hoskins,5.572952021437393
Dylan Crews,5.3234545963069095
Matt Wallner,5.291522011201297
Michael Toglia,5.26512484479434
Brendan Donovan,5.255027357430107
Lourdes Gurriel Jr.,5.17019251571159
Ezequiel Tovar,5.151835745137632
Sean Murphy,5.124745990031493
Danny Jansen,4.980153863316062
Spencer Steer,4.963715523988673
Joc Pederson,4.742471162652581
Luis García Jr.,4.543798076283082
Daulton Varsho,4.374884286271836
Bryson Stott,4.311110116897359
Andrés Giménez,4.166070462906979
Hunter Goodman,3.975888865244288
Masyn Winn,3.9660217862231337
Zack Gelof,3.7176581514092426
Josh Bell,3.632308981145981
Eugenio Suárez,3.1686433935635563
Carlos Santana,3.097879127298871
Anthony Volpe,2.684593329414315
Christopher Morel,2.592162597231159
Michael Busch,2.242068427149312
Josh Jung,2.191610280829646
Jake McCarthy,2.078687694250699
Nolan Schanuel,1.9876583547462827
Tyler O'Neill,1.976195534452759
Colt Keith,1.9544768060537308
Tommy Edman,1.9405176698330164
Alec Burleson,1.8830191915005636
Patrick Bailey,1.791262967757287
Dansby Swanson,1.7082937073360087
Tyler Soderstrom,1.6266326555878174
Ryan Mountcastle,1.6174214344244202
Pete Crow-Armstrong,1.277997003097523
Xavier Edwards,1.0170298299902685
Jeremy Peña,1.0
Connor Norby,1.0
LaMonte Wade Jr.,1.0
Brice Turang,1.0
Michael Conforto,1.0
Joey Bart,1.0
Luis Campusano,0.8742075671244681
Garrett Mitchell,0.641046200906551
Nico Hoerner,0.4906568922897132
Nolan Jones,0.4720930596170964
Victor Robles,0.3818476550422461
Connor Wong,0.281960029224566
Jo Adell,0.2396409946794927
Trevor Larnach,0.1443091267464971
Jordan Walker,0.0021300066705539
Joey Ortiz,-0.2491819250601747
Brandon Marsh,-0.3693647438802616
Luke Raley,-0.4141971260466055
Thairo Estrada,-0.4543585492970812
Jake Fraley,-0.5900878410803909
Wilyer Abreu,-0.6695509954814485
Kyle Higashioka,-0.758280056337008
MJ Melendez,-0.780548059426881
Mitch Garver,-0.7937116682500498
Maikel Garcia,-0.9522125079715772
Jeimer Candelario,-0.9974381276034938
Jake Rogers,-1.0027275770272843
Parker Meadows,-1.0874385028058895
Endy Rodríguez,-1.099390115523037
Miguel Amaya,-1.2804217005384504
Jake Cronenworth,-1.4679018374824175
Spencer Horwitz,-1.8342426190429395
Michael Massey,-1.8695304930556549
Nolan Gorman,-1.8950828698278688
Travis d'Arnaud,-1.9264789808598723
Austin Hays,-1.9403460750061243
Evan Carter,-2.051569736017401
Jonah Heim,-2.3105297947139345
Gary Sánchez,-2.700239230832604
Carson Kelly,-3.3322011157221807
Freddy Fermin,-3.4067194592865233
Ke'Bryan Hayes,-3.720902485889652
Max Kepler,-3.793630867926046
Miguel Vargas,-3.923765231547904
Agustin Ramirez,-4.034286828422697
Ryan O'Hearn,-4.109648117284911
Jesse Winker,-4.1929588988138455
Christian Encarnacion-Strand,-4.223964741500418
Kyle Manzardo,-4.375688454750006
Nick Fortes,-4.439025462555809
Gavin Lux,-4.456049544830279
Andrew Benintendi,-4.546560235342976
Jose Trevino,-4.670158476230846
Matt Shaw,-4.830431380617373
Kris Bryant,-4.910789077130101
Mike Yastrzemski,-5.151998146474678
Tyler Fitzgerald,-5.379687905016517
Jacob Stallings,-5.391438011642835
Trevor Story,-5.556532700830195
David Fry,-5.58562696395833
Jeff McNeil,-5.90776287847951
Victor Caratini,-5.96961922946606
Jonny DeLuca,-6.112412309369472
Chas McCormick,-6.149136996256411
Willi Castro,-6.343411867044411
Drew Romo,-6.51372116875633
Kyle Isbel,-6.675134047447313
Dillon Dingler,-6.702931958704815
Pedro Pagés,-6.842977312443555
